"","test_residual_baseline1","validation_residual_baseline1","train_residual_baseline1","test_residual_baseline1_modified","validation_residual_baseline1_modified","train_residual_baseline1_modified"
"1",7.25694422215163,8.76398406677589,10.4822304137527,7.25127574432085,8.61396935510121,10.4715366473448
"2",7.14738315256307,7.94027368467672,10.3563579444026,7.03265011404643,7.90506430791421,10.3255045672553
"3",7.08794209687561,7.90585436654642,9.98059788431541,6.91242272029532,7.86740454447917,9.97750748179268
"4",7.018583835161,7.74280846406779,9.65434247020086,6.77498046502952,7.59359947686251,9.63122424800945
"5",6.93250167331056,7.21165706820934,9.60804948037497,6.65368646089279,7.16805201499425,9.60174899470208
"6",6.83481252008475,7.20849876754145,9.32993961646071,6.57839153473815,7.06269359493812,9.32241969794851
"7",6.67041684590351,7.08468739718335,9.18510994400426,6.49232239318332,7.05858749059312,9.17844357850593
"8",6.65447094613127,7.07043261281047,9.04045467944395,6.38725551068454,6.92196957550251,9.03387735410385
"9",6.58586965073712,7.06611538652806,8.97201683855246,6.3295658311144,6.48813774020882,8.96672789021703
"10",6.40744062727937,6.94458512279842,8.91358651966725,6.25796492046652,6.33693463555626,8.90943444149942
"11",6.36277357683665,6.52207968136742,8.88290929391286,6.14485548851024,6.05551141054673,8.87642239154412
"12",6.27419125642744,6.46110262564052,8.81125875250758,6.0226830578726,5.9334353895878,8.80681370715644
"13",6.14658037859563,6.33931342893115,8.74977681336006,6.01992428834072,5.9129354119668,8.74014403153724
"14",6.02676702620362,6.05733920404787,8.68411161516705,5.94425961912966,5.90783625493839,8.67241713694804
"15",5.97105160037833,5.99607985501226,8.65864694248014,5.89452274714022,5.87206184079392,8.64985601262044
"16",5.94597930723934,5.98837025946912,8.56460770182709,5.89121796040273,5.83788565266957,8.55216365696685
"17",5.90475853549105,5.9842322916428,8.48078939655257,5.69327882421284,5.7009242463665,8.46846650985407
"18",5.85458318497999,5.87450602816605,8.45847473491676,5.67742133206108,5.64226852379518,8.44439776754749
"19",5.71151968329587,5.64741455344598,8.40488711258932,5.57489734985919,5.61641919242254,8.38821799645208
"20",5.66826796240705,5.64414910325961,8.2572004846616,5.49070287989493,5.56232127276568,8.24587294766199
"21",5.58889420823675,5.56715127337614,8.17476897371356,5.48069686881465,5.50243582071105,8.16251386560882
"22",5.53408743141537,5.50635803499063,8.12391043150713,5.44364994747217,5.41713845305867,8.10942803016758
"23",5.52710509940371,5.46036931818534,8.10240374956653,5.38962431540872,5.40167768999278,8.0847690412767
"24",5.45867950375061,5.43602261852566,8.05729385935037,5.3714679504515,5.39767386739961,8.03687608063556
"25",5.39998112330749,5.43367102299391,8.00281231201907,5.34435347538603,5.3875621150863,7.98337626035453
"26",5.37750089428303,5.41512344795772,7.93622199006305,5.30813759176415,5.37328129791173,7.9204445739033
"27",5.33885713328804,5.41136320611055,7.84219795996533,5.29354790742498,5.36248068795425,7.82414668986631
"28",5.32887666226774,5.40144656535512,7.78078560910314,5.27234523846653,5.30148634555308,7.76252774687862
"29",5.31433300405209,5.40007647967533,7.74812388146687,5.20773088524743,5.26508704631683,7.72842163102901
"30",5.21779027518874,5.38885393001323,7.68900409394075,5.14746877317295,5.23742013366846,7.66686618227274
"31",5.18305529075798,5.30495439966097,7.65170529076252,5.10660623610309,5.2341119890337,7.63443789860489
"32",5.10921961033265,5.29432644388782,7.64471194256931,5.0691909290808,5.19493471458813,7.62034056754838
"33",5.09226382838404,5.27808861246875,7.55195682266525,5.06451814281264,5.18710298844804,7.52301927244703
"34",5.08248843270807,5.27141114374046,7.52606379129185,5.02588029104768,5.14588994794076,7.51360274872575
"35",5.02666918999451,5.19515576164198,7.4552535534073,4.94770588203703,5.14024996102172,7.43598704594178
"36",5.02255902170786,5.16589835722248,7.45032885391175,4.92712315702433,5.09148105010666,7.43124484599575
"37",5.00746973126991,5.14884419091356,7.4018143746477,4.89666094238246,5.07532721910655,7.37272295988997
"38",5,5.08726974327242,7.37094059618004,4.84416331131419,5.03040348984473,7.35661095941428
"39",4.95290788630074,5.06458877839394,7.35966675792631,4.82181241933617,5.02170782130072,7.33793608731897
"40",4.93434129486938,5.03455197980079,7.27867897044239,4.80045024817036,5.01509162469187,7.26303110515772
"41",4.93307734400479,5.02780520910346,7.22526431815303,4.79957943412496,4.99946919396439,7.21423307011192
"42",4.88870573220267,5.00083947783562,7.21900503753932,4.75468783760304,4.96843974572487,7.21195567187249
"43",4.86590734875323,5,7.20399926637223,4.73946481149152,4.90526987751141,7.185747944395
"44",4.85985077289258,4.99966995778289,7.1424431650226,4.67675482325292,4.87491720393205,7.11680811245253
