"","test_residual_our","validation_residual_our","train_residual_our","test_residual_our_modified","validation_residual_our_modified","train_residual_our_modified"
"1",7.24107198660762,8.69413945333249,10.5901758461991,7.23447232333108,8.61744844869196,10.5798031655487
"2",7.08736194407871,7.94416142688997,10.4746313488616,7.04771624298469,7.87951261728238,10.4472796290401
"3",7.08461443180615,7.85056965899132,10.0642122994477,6.93947216852855,7.8492548236701,10.0618732712752
"4",6.95977392336945,7.72803317989652,9.75266265767922,6.75327502575978,7.57495191371037,9.72915915858931
"5",6.92494413858166,7.20991163401533,9.67853413056238,6.69650670319731,7.13620430675547,9.67603652113454
"6",6.76088784393151,7.17774018936182,9.40454225212864,6.66067140715913,7.08099201208606,9.39784056120511
"7",6.7097254272145,7.08589549893202,9.25935892972747,6.45439044094159,7.01920727916205,9.25282557509794
"8",6.66962572812824,7.08335882722259,9.09852265377062,6.3884225926765,6.95142956642768,9.09104272893686
"9",6.62429628824044,7.02852795158172,9.03721495787114,6.31920825396701,6.50090176234981,9.0334234404228
"10",6.41166160698354,6.97762844289375,8.95783143241851,6.25978386319369,6.34171089932916,8.95532505145374
"11",6.35146248185347,6.52972082836334,8.94226072493556,6.10106368531504,6.01231309296145,8.93663251508586
"12",6.26968525809505,6.46741283123748,8.86445494448204,6.03801026759033,5.93168325931307,8.86098003649938
"13",6.10345721872697,6.34344696351402,8.79565171114667,5.97431962664486,5.91168143325391,8.78578143317604
"14",6.04212712451965,6.01382935075901,8.73401708961953,5.88208255955691,5.8769567483702,8.72386891215816
"15",5.92032876114202,5.98714232267649,8.69361902368882,5.87889403043186,5.85810471405062,8.685574421299
"16",5.91101012971313,5.98068022766962,8.61189272391883,5.86188498437541,5.83877647897594,8.60104519397915
"17",5.89099444176466,5.9757787476416,8.53759570437958,5.67290509373302,5.70936151103941,8.52604385432201
"18",5.82892255523479,5.86161273791825,8.50557134027143,5.6354572732501,5.68037700354103,8.49123333380681
"19",5.67391703934984,5.69357204623774,8.45357681229554,5.5762523621127,5.65574592835089,8.43853567422143
"20",5.65465745032843,5.68343107480667,8.29456870321144,5.49378667625962,5.64381183739701,8.28492588785458
"21",5.59026193053085,5.6820809834485,8.22036622660394,5.47551479423533,5.44119188709918,8.20847271755608
"22",5.54175981184565,5.64840748028869,8.17284056291946,5.45836462435753,5.43993827662768,8.15981169678543
"23",5.50184956487717,5.45106298289844,8.14957833878645,5.40606101775343,5.42405039752086,8.13241925804947
"24",5.49138483597148,5.44475174472346,8.10413820423214,5.39412233955581,5.40525463243801,8.08572792610431
"25",5.42329041568498,5.42604447040337,8.05216261957535,5.35710140302338,5.38877665592136,8.03556838657687
"26",5.39856443921851,5.41452262876029,7.98168338048694,5.33477336873137,5.36573352788978,7.96777597312463
"27",5.35798454050432,5.4008028076021,7.87802090026141,5.25609140404333,5.33454619291711,7.86178875081908
"28",5.29698918654486,5.39067849604257,7.8093003631517,5.24794622819158,5.33007413972852,7.79352967129585
"29",5.26784040013024,5.3440430870059,7.75704986671657,5.21403969457956,5.32256009246154,7.73947473928869
"30",5.24824776624036,5.34076696676634,7.72166386463993,5.20162818465781,5.24391837073273,7.70369154753767
"31",5.20975182650748,5.33380881884288,7.68116269235148,5.09883789060097,5.24031768666872,7.66732869511537
"32",5.10983448657612,5.29284121926934,7.66765027259235,5.07311181746913,5.20267102748697,7.64265472403154
"33",5.07469053176557,5.28526607700234,7.59566276793699,5.07127966822319,5.17527552963473,7.56742129844926
"34",5.04066753100429,5.24362227391591,7.56823527104764,5.00731292878018,5.16788909131794,7.55706538237244
"35",5.02050114123796,5.20834278084875,7.49835536408461,4.96463210456675,5.10699067951272,7.48671274056427
"36",5.01044710410866,5.17608162724608,7.48359683996382,4.92379784386428,5.1022882892483,7.46349772479225
"37",5.00810429228452,5.12164705282267,7.4270863623633,4.85739745780065,5.09888909031164,7.40535227882339
"38",5,5.11974650426352,7.40352041174586,4.84406391113982,5.05109048386942,7.3853996829308
"39",4.99141430275935,5.08322236901066,7.39438511832126,4.82859102104027,5.03662021956976,7.37751275590442
"40",4.97284012562985,5.04823352079898,7.30582456839489,4.79833467009788,5.00425285381654,7.29265827558916
"41",4.93031221538037,5.0043761735772,7.25300147191116,4.78156382904655,4.98116458568354,7.24437172908574
"42",4.88412954389456,5.0006756812165,7.23932005445584,4.75653034092443,4.90481506301464,7.23511822874002
"43",4.84908384930773,5,7.2378274611954,4.74445023455851,4.89057912403244,7.22241012083731
"44",4.83105220200308,4.98560808546587,7.16587369139926,4.68607066279111,4.86000381788124,7.14001060707223
"45",4.77706727370992,4.94250566254761,7.12776210804813,4.60531405643068,4.83795559459466,7.11237705243251
"46",4.75437641669364,4.91439167789839,7.11713371539922,4.56585200216712,4.81141279810532,7.10090002465388
"47",4.71159675963959,4.87037037408375,7.09203143863931,4.55571482823363,4.7586983485588,7.07315908343183
"48",4.61315918062211,4.86262974104996,7.07964239494544,4.49224304031852,4.70929592145102,7.06530352826116
"49",4.58153647492181,4.84096434369047,7.03735038987987,4.48155510542652,4.62606059953455,7.02098887761171
"50",4.57453051209063,4.82704360710707,7.02861028026146,4.4380650693459,4.61776119818145,7.01315788269667
"51",4.56699216784581,4.76815126336471,6.9866670827659,4.435025817592,4.59369659657008,6.9732824937436
"52",4.52827251982537,4.73062589445776,6.98262680299214,4.41573190239479,4.56544713542041,6.94917731039505
"53",4.47390783450821,4.68034898532073,6.93583255613612,4.37523019987332,4.51930549180928,6.92341513001444
"54",4.44738007323513,4.65060024863711,6.89944268414082,4.37211413256254,4.5021280012571,6.88988078418137
"55",4.43520762763605,4.60832254851876,6.89043642493229,4.34005242554987,4.49546935251551,6.87112395521304
"56",4.4338584506629,4.58606914734564,6.85922653768496,4.32447697835583,4.46016378952311,6.84324946270307
"57",4.40895378093677,4.5406327892077,6.83813865041399,4.31357173294421,4.44497137824656,6.81796929013931
"58",4.37741569161019,4.53050424257069,6.80589218375927,4.29686772853048,4.42767016782663,6.77638289580819
"59",4.34782828355522,4.52917757622447,6.78580983824962,4.28066632424146,4.40275982976526,6.75534212044233
"60",4.34295838560886,4.52406721537531,6.73187552054301,4.26729631567354,4.38298635453978,6.71293816417939
"61",4.32583611184357,4.51350779732798,6.71292511237834,4.25995226887396,4.36886194238786,6.700284033504
"62",4.31124877776937,4.47639679669344,6.68358340451738,4.21903806492698,4.33346622646608,6.67305075954669
"63",4.29667803699146,4.47426899571053,6.66628673541149,4.20233345916013,4.31833156813128,6.6379220846605
"64",4.28335472486972,4.45339154020534,6.65563628450992,4.17059286150736,4.29779631474763,6.62772096154285
"65",4.2641276771017,4.43322213600052,6.61227854095471,4.13029311304648,4.29337962190898,6.5936451728678
"66",4.26356697614451,4.42372666897353,6.59791410370774,4.10600735395411,4.29114389912733,6.57567978203331
"67",4.21903806492699,4.41437951315846,6.58039745923363,4.0763353374161,4.26394876386146,6.56318699729296
"68",4.21656521192427,4.40225542614145,6.51403972903707,4.06365485737898,4.24931763308617,6.49308181001934
"69",4.19927640579297,4.38780563115591,6.49945459047795,4.06102100633565,4.22076142957388,6.48050550848496
"70",4.17136318267696,4.36971458320478,6.4498905095766,4.05311655840337,4.21447438123827,6.42658628975271
"71",4.16149430382396,4.33823273311123,6.43562945160254,4.04615247724419,4.20680327996741,6.41712554470648
"72",4.15296880968662,4.29615352528109,6.42435438348307,4.04159173127635,4.19186913496791,6.40531529810487
"73",4.13806536650627,4.28506548508502,6.40500280230012,4.02995089396947,4.18070553546126,6.38590112531758
"74",4.11737200439942,4.27320181207481,6.34876730266509,4.02504728155181,4.15843398776105,6.33064438288204
