"","test_residual_our","validation_residual_our","train_residual_our","test_residual_our_modified","validation_residual_our_modified","train_residual_our_modified"
"1",11.202013589136,12.1718456293054,19.6240418696143,11.199770601047,12.1531313971695,19.6106711029928
"2",9.8571242989986,10.1818260644778,17.7387831944958,9.81617748238761,10.1265992790338,17.7329475558852
"3",9.60013006139655,8.41155288933613,15.6598106188785,9.59584182394211,8.40479533392324,15.6456380679212
"4",8.50375632184428,8.20813404408165,15.3937929923729,8.49402690380971,8.20054781403821,15.3492635991619
"5",8.38969307934248,8.02957875744852,14.1025480316058,8.3715924612655,7.99214574271322,14.0986447503422
"6",8.36574684007722,8.0084012212237,13.8693754317335,8.36387325615708,7.96289949275148,13.8654860461077
"7",8.35518358030081,7.90148745598442,13.7974276690805,8.34710051929156,7.89346145697016,13.7924273065999
"8",8.13314726405531,7.87049381434372,13.503691837193,8.10397048569378,7.78512899463548,13.5022077168264
"9",8.09911143508421,7.77657194477453,13.2780329454271,7.96322209416437,7.6500144036203,13.275527422338
"10",7.82751413219448,7.66093857365102,13.0506792886063,7.78986098048824,7.60926884280751,13.0384315341238
"11",7.72927626882389,7.62447196393474,12.8881464928933,7.704398698919,7.53644068744856,12.8835196861302
"12",7.55057083281229,7.54789632086536,12.717746782678,7.50033808901819,7.4437565576025,12.7090953838324
"13",7.35066533546756,7.45761442329575,12.5020353113509,7.34619701217064,7.40974287307101,12.4964993580243
"14",7.33841559123887,7.42107713259093,12.3821392181,7.33076940722766,7.29509249824675,12.367830453272
"15",7.28580406357111,7.30916596308539,12.2622148084721,7.28263627219959,7.28140193183694,12.2505719800672
"16",7.2194865549514,7.2992155191611,12.2224829604528,7.2177546126702,7.14668607474445,12.2015809410847
"17",7.16598403172289,7.17379767742671,11.8535718393227,7.16214111644315,7.10869749747099,11.8489276531238
"18",7.13095459702439,7.15431789828523,11.6534561490948,7.10858255203581,7.04117780106184,11.6391725761574
"19",7.0758439421593,7.11536333678568,11.525916099916,6.95219370127495,6.9988592826378,11.5181901946136
"20",6.95706516826805,7.05098357945481,11.43024445128,6.78651673280937,6.98616457454733,11.424505124397
"21",6.81217958346607,7.01893540351195,11.2937906012335,6.66053730646299,6.89863424297837,11.2862451689065
"22",6.69875277426463,6.99738638506912,11.1495622983578,6.57125072069925,6.82681307146181,11.1423935419399
"23",6.58271211516063,6.92382690552767,11.0862037971985,6.55060648126046,6.81568001062792,11.0815798499946
"24",6.55903332060825,6.85090348482537,11.0572980227393,6.53184833342854,6.75054630840508,11.0443541334876
"25",6.54235258845819,6.83253303664157,11.0218259173432,6.45291028899037,6.71471572406452,11.0097791869178
"26",6.46839678436244,6.74262067712258,10.8940194001965,6.43130665944365,6.67848200243157,10.8796502049399
"27",6.46284503855475,6.69929688261919,10.7589130281225,6.38997736724399,6.64893270885249,10.7396139320498
"28",6.40666703511217,6.66932696669251,10.6860037853118,6.34052170922303,6.63603072469113,10.6790603298349
"29",6.37517860768805,6.65355816216921,10.5860575188412,6.31990481314134,6.61469416656877,10.5772687122171
"30",6.36569209013079,6.64689482117387,10.5417616757025,6.27076943068498,6.59338355894886,10.5365055596168
"31",6.31591681731566,6.6202799455227,10.4838577465918,6.22058954622893,6.5051017412344,10.4607640943422
"32",6.29652078401961,6.50684427184199,10.3858946435627,6.17766485764204,6.41338133907891,10.3631888226875
"33",6.2610285679061,6.48080712656062,10.3512099308978,6.15811736223089,6.40100761041392,10.3390240763771
"34",6.19905877502418,6.41624766664214,10.3220354893642,6.15150191485759,6.32068122497182,10.3037663455098
"35",6.18078521221477,6.34329557809219,10.2391776932734,6.12645132675927,6.25073619992486,10.2239221015177
"36",6.16540168615566,6.32321046003232,10.1896166252894,6.11207626320177,6.23662119592293,10.1710812226307
"37",6.15191568581279,6.2855719292434,10.1436803723491,6.07067890469929,6.18741910299751,10.118572992995
"38",6.13292227320409,6.21887897284097,10.1085562983376,6.01948227585195,6.16264464625767,10.089796316221
"39",6.12581032053624,6.19646126637957,10.0323022931912,5.96940856517216,6.12269432100882,10.0108929594977
"40",6.05558856773629,6.1440259407407,9.96541211942869,5.95913156637388,6.05334561738357,9.94281256075701
"41",6.03764380819244,6.12346344374965,9.94419879276284,5.88945127104763,6.03357342610276,9.9315954893881
"42",5.97783420637849,6.07991868374875,9.93054831833761,5.86797586052656,6.02425941026194,9.91101621431289
"43",5.96785697270386,6.05130062476315,9.86799653192879,5.84658853606113,5.99848285904211,9.83589468392888
"44",5.91565156180238,6.03462617350749,9.77396658320408,5.83553005820866,5.9668583249382,9.7627262397128
"45",5.88444067615372,6.02415383414035,9.69071260336046,5.8230640804385,5.95138099754243,9.67102800180645
"46",5.8641798355177,5.96558765596318,9.64993097359757,5.80201357180524,5.9284137030345,9.63817368983034
"47",5.84889919333035,5.94793987112729,9.61238034367508,5.78442665087533,5.89534508923969,9.59787828491064
"48",5.82446716267782,5.9115488257062,9.58643069943045,5.71108895389802,5.87927747131604,9.56965530195212
"49",5.80552437495747,5.88759579948198,9.54086211330222,5.65660865776678,5.86913978282094,9.52317546739835
"50",5.77804731741665,5.86988422046418,9.52330839705771,5.62669959352216,5.8093809596182,9.51555534247418
"51",5.72673575975469,5.8486740236285,9.48416922613382,5.6162171151807,5.80294906133662,9.46136515590692
"52",5.64669134161897,5.83006932171561,9.45389387111899,5.59561782197081,5.78643460686231,9.44528221630431
"53",5.61194919265143,5.81456223151769,9.43680324698945,5.56988442778686,5.77083777120774,9.42757939109837
"54",5.58312002188393,5.80854079780914,9.38588003399322,5.54168849549069,5.7351778797339,9.37459789826925
"55",5.55581378134865,5.77235923370975,9.36898597132186,5.51380124916972,5.73180106310426,9.3527731281662
"56",5.52670992807735,5.75107899629274,9.31019454510665,5.48669829913658,5.70256664968366,9.29035440466232
"57",5.49882854762293,5.71757345927856,9.24059878376071,5.48236248953699,5.69190919884815,9.21862113932079
"58",5.49746992786263,5.70347815290334,9.17391026786219,5.46823812110594,5.67832195705932,9.16620551388233
"59",5.4898280238643,5.68863582671458,9.15279690378939,5.45325165244342,5.64630056727569,9.1345643412048
"60",5.46369980653643,5.64616248621658,9.13437570313013,5.43289475679347,5.63219534623349,9.11192939054629
"61",5.44039857103942,5.6401402620921,9.10525664359622,5.40420372452139,5.61159553473408,9.09133723455559
"62",5.41933498458966,5.62311112929945,9.07138493174631,5.38822803187362,5.56798455932864,9.05670241672966
"63",5.39549773591532,5.57983291213857,9.01189525796858,5.37072312952649,5.54823538266175,9.00004039312122
"64",5.39470087247544,5.56468678679335,8.999370548198,5.32383527428278,5.54255132618146,8.97624040199806
"65",5.35538003255358,5.55446357514726,8.9513866360528,5.26448003650854,5.53069684696097,8.9377408427506
"66",5.31539822453311,5.54978623469095,8.90954477623251,5.24864076037955,5.48878856842565,8.89625550128473
"67",5.30370960527197,5.5337230972632,8.88629082644902,5.19843093469833,5.4630632471195,8.86950440001256
"68",5.26566007489724,5.50094739342894,8.8676392190371,5.19247129120386,5.43807741601449,8.85894664994272
"69",5.23872709987461,5.4635630323246,8.82430609497121,5.15640629675701,5.41190617041128,8.8007114181884
"70",5.18299359232034,5.42823857674148,8.80297848465675,5.1449154949328,5.39775278153155,8.79091247859298
"71",5.15923343711645,5.41142420720195,8.76752440197039,5.11835300476421,5.37249642712712,8.75669250964663
"72",5.14786756950726,5.39195436260661,8.73027818628856,5.09735557204031,5.3397598887948,8.72014931962928
"73",5.11641454210711,5.37139749323545,8.70220299275653,5.07137336303011,5.31481897567289,8.68159376208988
"74",5.09551187138713,5.33590350444671,8.67421385719031,5.05513211550373,5.30451127675266,8.65705813333382
"75",5.08318070100971,5.3174221640792,8.66109353693036,5.03241178551683,5.29038672698073,8.6481777420473
"76",5.06183380257034,5.3018804329563,8.6414075298616,5.02710046356073,5.27146105364946,8.62673739543253
"77",5.03089887721256,5.28082603581553,8.60706359506089,4.99594213475323,5.23935711087849,8.5938013420291
"78",5.01778629968176,5.25024630521878,8.58190429450141,4.97463872943973,5.21128066555138,8.57098775164298
"79",5.01717955504915,5.23349300458299,8.55912299101127,4.9392600703294,5.20374481622461,8.54777328728262
"80",4.99847153658112,5.22135612115647,8.51336588883558,4.93825728433443,5.17201582271105,8.49831555283216
"81",4.98637823134718,5.20226575827674,8.50759313587735,4.92452232707002,5.15550878227057,8.49059691076249
"82",4.96834917556581,5.1816859328244,8.48855049403156,4.91606122988869,5.13768448657415,8.47276774585933
"83",4.95365809888151,5.16980766267817,8.41453781815553,4.90699199241385,5.1093973561046,8.40414292627505
"84",4.94359111065449,5.12497666200932,8.35742466198274,4.88225198869754,5.09112970995141,8.34526468863944
"85",4.939559209074,5.09874427018419,8.33565493507325,4.87686639909144,5.07022148053574,8.32084553238792
"86",4.91634167147287,5.08993745092206,8.32371211899282,4.83493553953915,5.06327337650723,8.31432075247203
"87",4.89867119657035,5.0591500134991,8.30323454928905,4.81659637171645,5.02891317375168,8.2935254763692
"88",4.88252748141068,5.03943643922941,8.29422930351737,4.80614876429341,5.00650719248088,8.26782915747492
"89",4.87227426372504,5.03016936958394,8.26582615451316,4.79377965994441,4.99126376875868,8.25760952648179
"90",4.84398940996604,5.01415035015853,8.257271823747,4.77767992054402,4.97960178816446,8.24692295901239
"91",4.83782679960319,5.00707933341958,8.20791571474376,4.77481752692061,4.97504826629449,8.19117703181228
"92",4.8140123862454,4.99512095451109,8.19287053195402,4.75962513360779,4.96807309246262,8.18237350132151
