"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",4.257871663689,6.98206382115009,4.25193769478234,6.63727507348172,3.40939956028235,4,3.39886907921639,4
"result.2",3.59656079664971,7.6622058844748,3.58301286113056,8.24069098898314,3.02787823413528,4,3.01674568528966,4
"result.3",1.87587188296619,11.193105338632,1.85751623001549,9.77569889073054,1.57529409499459,4,1.57200245368115,4
"result.4",1.27385815581347,10.4868149720474,1.26202325657938,10.1011967614439,1.12381473955431,4,1.10762147831554,4
"result.5",1.07693449856539,7.96201645128374,1.06221969530648,7.45806595876406,1.00177033432709,4,0.984594835856725,4
"result.6",0.924646429578269,7.28836891870334,0.923857178637889,7.63618507449006,0.892178623457734,4,0.888254240593274,4
"result.7",0.9246342176262,7.18451515618971,0.92528512270079,7.55313341495316,0.891417703630792,4,0.889384627995924,4
"result.8",0.925048138666014,7.31005686547338,0.927470089593982,7.62455392132161,0.89151390341664,4,0.890237923342097,4
"result.9",1.05243858183037,8.42901687050217,1.04992316181486,10.9604955877073,0.991207469188882,4,0.982113846101818,4
"result.10",1.05373487020196,8.49993341604238,1.05100640805036,11.2086326879158,0.991872236746809,4,0.981629542651824,4
"result.11",1.05686640145655,8.43668566738592,1.05398769793232,11.3886027476027,0.995325882614566,4,0.983809225458748,4
"result.12",1.05884053697236,8.48101522486905,1.05375405714038,11.6089740999517,0.996784766705523,4,0.983339089553937,4
"result.13",1.1811866652127,8.4420571247428,1.16546042987965,8.05044149647161,1.07112943084067,4,1.05220464614223,4
"result.14",1.17023838747929,7.83120815083278,1.15748319687416,8.29851046466074,1.06408978936435,4,1.05206620008542,4
"result.15",1.26037725730913,9.8406371946251,1.23662659189945,8.52554790784832,1.12343890129111,4,1.10301414152204,4
"result.16",1.26717918997111,9.7016263525388,1.24143351173921,9.10796579348757,1.12999881290475,4,1.10169208144463,4
"result.17",1.16335173979363,8.77026430715822,1.13498693113379,9.63553833025847,1.05915115232341,4,1.03992566077071,4
"result.18",1.06926097176962,8.43856567628655,1.05624354448935,10.7769578556722,1.00073134377464,4,0.985688588011096,4
"result.19",1.06995772821156,8.20252463425108,1.05483271936832,10.9209755357906,1.00131332896812,4,0.985162540045935,4
"result.20",1.06993457268448,8.13047955753742,1.05450341154345,10.9881636668758,1.00129349720483,4,0.98480074790261,4
