"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",3.6291413920169,8.66630822337593,3.60646757787398,8.01794236704119,2.97901030132693,4,2.9746976383293,4
"result.2",3.43793707589246,7.76076497545443,3.40899082824993,9.02667340590068,2.82693514721427,4,2.81812422229258,4
"result.3",3.25865498105953,9.00113631798022,3.22522163855773,9.37380373640339,2.67952248146719,4,2.66889965762445,4
"result.4",3.04664341824849,9.11698870171116,3.00522312018796,9.61524817174852,2.51365000390057,4,2.48834744402507,4
"result.5",2.90044765247886,9.47741812134614,2.87000113201985,9.42213034370138,2.39679714233871,4,2.38036618540777,4
"result.6",2.78458981579345,10.920572123049,2.74100737078669,9.58930558346181,2.30298410692173,4,2.27242967254405,4
"result.7",2.62399124425332,9.20629950747794,2.58359770799866,9.4427816413288,2.17193582904316,4,2.14657831278117,4
"result.8",2.52384026988701,9.55848200971046,2.48041351152709,10.0224061682683,2.09523794583864,4,2.0624543653368,4
"result.9",2.41746312910346,8.87001828478452,2.37415241116297,9.90112677099283,2.01042222387684,4,1.97450179071779,4
"result.10",2.21026327952296,10.3342964815992,2.16995115700426,9.62792941324873,1.8637669324136,4,1.82319385621636,4
"result.11",2.20929812725745,9.69557713116287,2.1610290224015,10.3531735163616,1.85971845475743,4,1.81312431415693,4
"result.12",2.09330694096869,9.96348776896218,2.01852005367041,9.52482354325273,1.76806163146833,4,1.72077241976217,4
"result.13",2.04455520260904,11.1649750394178,1.9536068327614,8.92075388371713,1.73061334485217,4,1.67401704095134,4
"result.14",1.88616443288249,8.74130444419372,1.82500207369806,9.42690572066839,1.62626378625346,4,1.57506709958091,4
"result.15",1.81495344595936,9.79302034721941,1.74574040794578,10.0385794815439,1.5710146358052,4,1.51641213270043,4
"result.16",1.72339089806714,9.53656978532418,1.66383174848786,9.11788523306875,1.51099133011732,4,1.45322537013384,4
"result.17",1.71886931850573,10.2895129714261,1.65842001386815,8.95318933692274,1.50948558082725,4,1.45152435510507,4
"result.18",1.71536854726478,9.96727453234388,1.65686153538663,8.85690445480331,1.50629960294784,4,1.45052839443766,4
"result.19",1.50523489869817,11.2510216879473,1.49709620940921,8.77420474317842,1.3581403775271,4,1.33545606134667,4
"result.20",1.50570065965202,11.1265034406708,1.49265331480343,8.96625394943858,1.35926983745026,4,1.33271139587638,4
