"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",0.94284649032725,5,0.92636927600624,5,0.933797103244256,4,0.91759969757074,4
"result.2",1.14407340812381,13.7422635179287,1.13645936607169,17.6178477940429,0.995309143054985,4,0.98472606134153,4
"result.3",1.46868119851325,17.9403200462215,1.49454934098086,18.7692012705651,1.08840226671021,4,1.08619144272895,4
"result.4",2.75218101658508,56.8249059846381,2.72059162228644,42.3769451753972,1.18904467678677,4,1.17806391147908,4
"result.5",3.91401813370587,52.7083605336806,4.00153061856706,61.4166531205793,1.2860669756019,4,1.26886569820546,4
"result.6",2.84321441936167,48.7051264622131,3.05172410087112,50.0781084495809,1.32229070468135,4,1.30549141602964,4
"result.7",3.12966486072091,49.0967677090619,3.41810013185557,56.6580115248534,1.36580646354119,4,1.36156077861518,4
"result.8",3.04996360727159,43.341040358493,3.28933897971245,51.4656212474694,1.43050868098614,4,1.43483429354706,4
"result.9",3.07294279197935,46.2665682127391,3.22304927547614,46.9189947142767,1.50302873692588,4,1.50480475560864,4
"result.10",3.19631141434347,39.419166224832,3.33713179057195,53.2281434628108,1.58287057692125,4,1.59091941863558,4
