"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",0.955236127995851,5,0.936387481224387,5.05726083752242,0.945426526005625,4,0.927159519596781,4
"result.2",1.29295608537153,17.9125806606224,1.28761232677168,21.8391235801515,1.0122582634961,4,0.998321979413231,4
"result.3",2.0407495083558,26.3000922664697,2.0249162143876,25.2835584120913,1.12604730628565,4,1.10760117557169,4
"result.4",3.64781186002513,64.3005327387187,3.60697574274663,51.0547553850675,1.19195452207601,4,1.18042639475608,4
"result.5",4.3046691084919,56.3231655109875,4.40683991548067,56.3505675342816,1.27881261164055,4,1.25445747965572,4
"result.6",6.10900053644683,72.8733017562826,6.22462515337652,73.1290113027006,1.34500247676001,4,1.32791226249913,4
"result.7",6.20139261906323,70.3106656107947,6.3129863087022,67.5828008495533,1.39218292665214,4,1.38110159569396,4
"result.8",6.65635689648174,76.2885137085673,6.70259176687442,68.6426710772061,1.44378857540168,4,1.43501086895586,4
"result.9",6.69783908297948,67.2189818348274,6.77088759556954,66.5717630631338,1.52015330330498,4,1.51243520912248,4
"result.10",6.85055504504532,69.3021369613548,6.92912095195046,67.1925614543084,1.59261474858615,4,1.58653806934604,4
