"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",4.18080697235844,8.24472944261895,4.18159709777546,7.66523764032074,3.36748836269109,4,3.36722289549914,4
"result.2",4.08125891082681,8.77239695353589,4.06848508884967,9.10939533705918,3.28213922807025,4,3.27873786672761,4
"result.3",3.99541276481042,8.4178168076663,3.98195489279932,9.4130513404188,3.20296533207118,4,3.19923295117974,4
"result.4",3.86345864459532,9.97945833832337,3.85788065390565,9.41960148946802,3.09470705953698,4,3.08856484908924,4
"result.5",3.7899756380876,9.64651496687954,3.78264938336837,9.19889144948532,3.01993584105144,4,3.02212750840197,4
"result.6",3.71660310934483,9.44989444903839,3.70466454164439,9.47954454295296,2.95639180767534,4,2.95262321635358,4
"result.7",3.5993204110891,10.5455680973121,3.5622920365604,10.7703433394676,2.85023499461431,4,2.8433853931274,4
"result.8",3.5074619651371,10.9808910899804,3.47351372528561,9.77764341878921,2.76862862788163,4,2.7742288681723,4
"result.9",3.44042882174073,9.9957902550074,3.39396872035154,10.5654419962247,2.71344896721629,4,2.71274409272863,4
"result.10",3.27504391511846,10.4593259400096,3.22090799454744,11.1708877411083,2.59590766098263,4,2.57844315759333,4
"result.11",3.17616500386324,9.64540675959928,3.1040078748984,10.1136903840592,2.52032331451091,4,2.49525211760319,4
"result.12",3.03562387472918,10.6228113793664,2.94825431972305,9.88783343195954,2.41799984873307,4,2.38786837229046,4
"result.13",2.96649460905172,10.2911433972861,2.89062761804771,10.6457534625139,2.37911080883096,4,2.33606527463007,4
"result.14",2.75043309771187,10.9429490429589,2.68628674735915,9.57165663162503,2.2241172692346,4,2.18414012190331,4
"result.15",2.62302092545606,10.7550767383818,2.56164705904856,9.82464565489536,2.1542588431661,4,2.1011801744393,4
"result.16",2.34726101732517,12.3694154845087,2.30793172629245,11.3799120932938,1.94763748429875,4,1.92545495743916,4
"result.17",2.22648268501547,10.8546082746122,2.16479749272638,9.24834549846819,1.86061837898846,4,1.81264247263968,4
"result.18",2.07239061719393,10.889512308373,1.99531165077915,8.95374725358866,1.75038218997974,4,1.70489385324893,4
"result.19",1.9012478144785,8.82754859811462,1.81874288991785,9.41979271689677,1.63246407426663,4,1.57037217021669,4
"result.20",1.90280821942541,8.70947937139994,1.8228621816621,9.61377656903112,1.63606333010397,4,1.57460872446215,4
