"","test_residual_baseline1","validation_residual_baseline1","train_residual_baseline1","test_residual_baseline1_modified","validation_residual_baseline1_modified","train_residual_baseline1_modified"
"1",11.194446289582,12.1690003410578,19.5624681033635,11.1911343415455,12.1495085360063,19.5456903141258
"2",9.81220313987209,10.1407364622904,17.670686309309,9.7629767618348,10.0822561333164,17.6636044152067
"3",9.6104133970064,8.39562921441841,15.619619007261,9.60064335858223,8.3882273819926,15.6033832246993
"4",8.46790823969172,8.18184084426607,15.349669502643,8.45698221709708,8.17286871599367,15.3026750913827
"5",8.36768432951185,8.04504168879745,14.0546162219571,8.34715086575971,8.02444418061653,14.0500762266192
"6",8.33831184778094,8.01413326744493,13.8211732323322,8.33704833654789,7.9436492630997,13.8154458828556
"7",8.32782091156322,7.9111819286025,13.7582005686862,8.32017709003443,7.90000328699061,13.7533102458472
"8",8.13918738458694,7.88228577293371,13.457080158103,8.12812443262831,7.78748043447394,13.4549361738154
"9",8.11271773878115,7.84781966446549,13.2314119951037,7.95433457086197,7.65630655234335,13.2282720835135
"10",7.81363547739212,7.67261120587309,13.0060626345372,7.77244117779652,7.62566816763691,12.9919931080015
"11",7.70819269277854,7.64045459975728,12.8433446169684,7.68084928398656,7.56106615452184,12.8384204684715
"12",7.51320064508945,7.57556350869934,12.6801765512297,7.4614621857709,7.47084739660678,12.669905852194
"13",7.37336696521649,7.4947307017628,12.4675218123443,7.36729705832814,7.40835962946667,12.4602277058192
"14",7.31653118410221,7.42359134742291,12.3480372647381,7.30866672971724,7.30143093812836,12.3333810074082
"15",7.29066439187756,7.31552992698181,12.2285971540342,7.28796837811333,7.25524261779024,12.2140780236297
"16",7.25108130536852,7.28807206178098,12.1902719437313,7.24835921394647,7.14931026120019,12.1671424058616
"17",7.16456017807861,7.16940895939242,11.8084690427745,7.16006172154696,7.11766058237618,11.8027277873578
"18",7.08303093404296,7.13271467721428,11.6103655106394,7.05402899532348,7.04261275123701,11.5946695373133
"19",7.07555980119862,7.12596034043218,11.4859803854799,6.97878240293273,6.99611931838272,11.4769289439025
"20",6.98297511202836,7.05613772824684,11.395929208774,6.76893799526009,6.9829990624593,11.3896430941914
"21",6.79933332210447,7.02470003023151,11.2512229948393,6.67663545292224,6.90510802664853,11.2428665880557
"22",6.71063591915779,7.00696375956272,11.1192571130309,6.59539169090027,6.82834025255512,11.1111121637493
"23",6.60636343527132,6.9441068811028,11.0616788879282,6.56595969888165,6.80130180394217,11.0554705349243
"24",6.57935296213317,6.84452067581349,11.0280402842209,6.52291274792794,6.78118351997245,11.0109664663178
"25",6.53319439829314,6.83308113733811,10.9889279225369,6.47337512283195,6.70541591610685,10.9775744605436
"26",6.49164640531614,6.73363871074864,10.8719922725823,6.44237572802959,6.70360423253506,10.8551054593215
"27",6.47120276327679,6.7114747162617,10.7349853349874,6.38853733998798,6.66800887741367,10.7125407519623
"28",6.43205986808739,6.69794213486262,10.6609157425142,6.355231159091,6.61902605477099,10.652677345526
"29",6.3840045450048,6.66462165529235,10.5540980844901,6.31306293341606,6.61268942468623,10.5428362623636
"30",6.37806772537522,6.65928981756556,10.5094950329539,6.27535492651227,6.58378008497716,10.5033397869267
"31",6.35970376509799,6.61984885446848,10.4665847355105,6.23485710216776,6.52495817183633,10.4423203016787
"32",6.31982667533244,6.52667460723163,10.3659115030852,6.19686032951358,6.42407437272773,10.3378326224454
"33",6.30747816825169,6.46750221682359,10.3283472929164,6.16597872677966,6.40348003314603,10.3170612965899
"34",6.27558800711084,6.42516490293744,10.2982417352347,6.14600800281989,6.33561796917149,10.2775223419173
"35",6.26175334294608,6.37166028462723,10.2204132561933,6.13924234526686,6.25342654740213,10.2028106613188
"36",6.21309406444295,6.32800890568888,10.1710681565884,6.1266262177029,6.23220198079587,10.1483872866248
"37",6.18810224316643,6.30130266283046,10.1151160497456,6.09084887852511,6.19943022546105,10.0879519220556
"38",6.16767648748039,6.22585706607376,10.0968641202653,6.03959808737393,6.16689814977347,10.0765074304137
"39",6.14571994937889,6.20713402268533,10.0124285809201,5.97961020021629,6.12718657345775,9.98653485185572
"40",6.11986056368901,6.14667860444133,9.94648904756934,5.94987983550495,6.07356550013817,9.92133565934818
"41",6.06497178962317,6.09823061399186,9.92999447530521,5.92762613592636,6.04464324126415,9.91223858622734
"42",5.98995966401262,6.07272012839681,9.91511298868909,5.88299785041315,6.04278638144672,9.89513049672699
"43",5.95611457167663,6.0651859527964,9.85383466749295,5.86405872846895,6.00597350698251,9.81810973901438
"44",5.95532264373988,6.05409711995992,9.75345562943257,5.84983311352831,5.95857658381278,9.74010243088765
"45",5.90146255114778,6.03665806876747,9.68257241089418,5.83876013547464,5.94280077486072,9.65757306577075
"46",5.88721922571025,5.98780343190413,9.63340200481477,5.79578711594895,5.90165085325625,9.62027373704591
"47",5.85116705063168,5.96491112059989,9.59213730780009,5.76275486265499,5.89510523556398,9.57673880412595
"48",5.83763535245257,5.92100621093029,9.57007055234224,5.72301032831678,5.86765826934464,9.55133063247251
"49",5.80862253582656,5.8961862011457,9.52705846866187,5.71149048058334,5.85581142525996,9.50790933514263
"50",5.78064152311666,5.88516040997368,9.50549027747664,5.71064511754079,5.83443446444747,9.49642428658141
"51",5.74081911515206,5.87293391703019,9.47747847907711,5.65665646967529,5.81040257735228,9.45276709714334
"52",5.72174034437478,5.85328390534889,9.44309179248649,5.62621463658026,5.80765329048639,9.4321612853713
"53",5.71411335170453,5.84225659857923,9.41534709415838,5.62180534023535,5.7878980044959,9.40392171597525
"54",5.64729173778493,5.81952206731812,9.37440807808506,5.58713664913811,5.76041333780927,9.3604556500302
"55",5.60036077219666,5.7957222532282,9.35331078648431,5.56046125699712,5.74273675865961,9.33452615782932
"56",5.57332912512385,5.76021149791262,9.29471659332137,5.52220042020965,5.71591674320052,9.273360385765
"57",5.54632233597666,5.7521796527575,9.22946420663473,5.48942174125252,5.69424693336116,9.20521192437302
"58",5.50663767964323,5.74259154720154,9.16307513915787,5.47770701725006,5.68501555475935,9.15294031999523
"59",5.50375537468294,5.72057264264379,9.13770883602676,5.46515296690696,5.6732741223858,9.11750693275716
"60",5.47319970303184,5.68063966952668,9.1244260622349,5.44533190093055,5.66049022450513,9.10072400450902
