"","test_residual_baseline1","validation_residual_baseline1","train_residual_baseline1","test_residual_baseline1_modified","validation_residual_baseline1_modified","train_residual_baseline1_modified"
"1",11.1554748146877,12.180150884867,19.5811790101509,11.1508942215029,12.1595622691031,19.5609711943796
"2",9.86670282826109,10.1434650181459,17.7647790717932,9.83545502705477,10.0852715000224,17.7550296104606
"3",9.76458562910352,8.38798681443331,15.6791458573068,9.73209840188988,8.38283122228609,15.6619907663763
"4",8.42907905908159,8.24569555708753,15.3474757333328,8.4197537717595,8.23442020087339,15.3010977090685
"5",8.41879786042304,8.08984958271808,14.1028360630199,8.41331371837254,8.07270756454407,14.0967352430555
"6",8.35585430701992,7.94888691284377,13.8307028610678,8.34243857474006,7.91847896185303,13.8235207084873
"7",8.16599338908018,7.94527292892696,13.7642891284327,8.16068578970805,7.8748950172091,13.7598463994456
"8",8.11583938050719,7.90309591826335,13.4777371024588,8.11723642761502,7.75536390706042,13.4740878131713
"9",7.98279547228803,7.82331672315632,13.2044502796097,7.82353039038595,7.65785707357113,13.2014298040373
"10",7.78375201598932,7.68124112678891,13.0452183359469,7.74730780349461,7.61657322148579,13.0308618281414
"11",7.71208286034883,7.63369175258917,12.8121015025377,7.69349882722342,7.57492278648688,12.8075681442805
"12",7.43189258849862,7.59002831198589,12.6544115708416,7.40157660894875,7.46503408229234,12.6442320703377
"13",7.3805011393763,7.49360827601617,12.4525364844823,7.376772323105,7.41374406688876,12.4486201083095
"14",7.33384179095107,7.42957462306763,12.3069807381371,7.3265444307502,7.31177692372105,12.2801715827568
"15",7.29659769162347,7.3281465089902,12.2386594026493,7.29438180833314,7.22185426673486,12.2275656058089
"16",7.2824368526633,7.25825899031596,12.1601384612479,7.27727361807832,7.18742293652755,12.1393322177147
"17",7.18402580565793,7.21896198516254,11.8283802267553,7.17899739131531,7.10690080345792,11.8215970687432
"18",7.11215692577455,7.12176368069245,11.5850657937247,7.09021372770694,7.03417442480537,11.5715694776676
"19",7.07598910675956,7.11201962906352,11.4915635034245,6.99679181343357,7.01234217520412,11.4831415550947
"20",6.99879626098912,7.04943608370511,11.4028381787004,6.70010687929127,6.96684869385265,11.3965832987588
"21",6.73719312837969,7.02763227450353,11.2743560357932,6.66301567781069,6.90440374019267,11.2666026283802
"22",6.67657900890031,7.00623288723979,11.1234023590093,6.59721343260068,6.84913527701116,11.1157070764884
"23",6.60685651440873,6.95394947885066,11.0893607158901,6.55769571575038,6.81567464578997,11.0824244629785
"24",6.57057822631689,6.86425815590768,11.0551931534233,6.54376592084784,6.79477445470647,11.0401065069818
"25",6.5627310702005,6.83254734615595,11.0122674787995,6.51789837480771,6.74173593894643,11.0008164975471
"26",6.54988109810995,6.7763365626127,10.8922585412981,6.46875555244446,6.67385849948682,10.8759713660498
"27",6.52710197913149,6.71220542536699,10.7733868667372,6.41737252114254,6.66195438562928,10.7494592546747
"28",6.49171473838722,6.68110828243764,10.6884808211545,6.34907702621281,6.62667984522767,10.677559717239
"29",6.44931990249879,6.66710239423674,10.5679212093694,6.33275094698025,6.57910177857459,10.5584090011645
"30",6.4022987944734,6.62538920573958,10.5369929474084,6.29202247053382,6.56703563884845,10.5320640509054
"31",6.36438166590466,6.60692826589411,10.4953291089197,6.22983623210376,6.54787954798731,10.4776207449654
"32",6.36083386160921,6.55115791489957,10.4073957970153,6.21602664889959,6.46022328830828,10.3699746933821
"33",6.3275592687756,6.50582378729409,10.3435558559795,6.18775281991426,6.3879123807864,10.3340409649576
