"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",2.92814418195373,11.8248336569141,2.88290165084919,9.84893037941651,2.32364345377859,4,2.29062178501308,4
"result.2",1.17396529952033,8.10605918608765,1.12079818850158,6.48917196004034,1.116366644869,4,1.07776506133988,4
"result.3",1.01113612137623,5,0.99120863619965,5,1.00147080222356,4,0.981005840513982,4
"result.4",1.01113208479568,5,0.991212336328101,5,1.00146574250238,4,0.981008420358651,4
"result.5",1.01111725682058,5,0.99121719054369,5,1.00145226474135,4,0.981015320393203,4
"result.6",1.01112635969636,5,0.991210983470851,5,1.0014613100876,4,0.981008024446248,4
"result.7",1.01111806930555,5,0.99119148267302,5,1.00145287494391,4,0.980987086666949,4
"result.8",1.01112125405596,5,0.991198896295005,5,1.00145549081824,4,0.980993583564527,4
"result.9",1.0111262814751,5,0.991202982365282,5,1.00146069262787,4,0.980997765831453,4
"result.10",1.01115069091859,5,0.991217635733607,5,1.00148525633666,4,0.981015328527891,4
"result.11",1.0111417301093,5,0.991216901218706,5,1.00147331893553,4,0.98101123321406,4
"result.12",1.0111405242424,5,0.991209645008021,5,1.00147270687459,4,0.981005699247294,4
"result.13",1.01113976863893,5,0.991209953622225,5,1.00147092354624,4,0.981002587354223,4
"result.14",1.01113244989518,5,0.991217297264321,5,1.00146467942586,4,0.981012149536967,4
"result.15",1.01112864157377,5,0.991214577063621,5,1.00145833027419,4,0.981004510961088,4
"result.16",1.01113445005707,5,0.991233226536129,5,1.00146572455841,4,0.981026982305674,4
"result.17",1.01114518857899,5,0.991244081763728,5,1.00147492215724,4,0.981033630246542,4
"result.18",1.0111625495913,5,0.991270108608004,5,1.00149187062067,4,0.981055591172333,4
"result.19",1.01116545507352,5,0.991238009334853,5,1.00149548712038,4,0.981025111810982,4
"result.20",1.01116146596706,5,0.991231370296063,5,1.00148927112958,4,0.981016489605924,4
