"","test_residual_baseline1","validation_residual_baseline1","train_residual_baseline1","test_residual_baseline1_modified","validation_residual_baseline1_modified","train_residual_baseline1_modified"
"1",21.7290499958641,21.7827164328129,50.4517386623432,21.6946615800935,21.661214161027,50.4321768188287
"2",21.1011304478135,21.4187621140772,49.8543658731516,21.0566095734184,21.3868648344544,49.4385408606937
"3",21.0390805257788,21.2728989998147,46.2089074966696,20.9978322640895,21.2251849773852,46.1475758165962
"4",20.8958873770636,21.1391477824746,44.8406583081327,20.8761746786163,21.0287767201627,44.7306577711964
"5",20.8054829811592,20.9629160504685,43.1827261044733,20.7843768897964,20.9357165331164,43.1185678565291
"6",20.6405542665829,20.8367082365189,42.3817063528758,20.5938277439339,20.7248939748004,42.3744189358276
"7",20.574148673888,20.7550401415691,42.3375502940178,20.5388965872613,20.7011991248742,42.2782274303609
"8",20.5016857131691,20.5823161019294,42.1899464931012,20.4724772574793,20.5165409575995,42.1001458343322
"9",20.3803701345712,20.5581596032055,41.7710355215409,20.3612314342684,20.4995423277619,41.6140828878914
"10",20.268561382003,20.415042483999,41.0633856195677,20.1678865886344,20.3776277740142,41.0562419992387
"11",20.1226993196321,20.3982903680145,40.9152778169242,20.05781797255,20.3580736676095,40.8300139928363
"12",20.0805309279113,20.3215420823309,40.5589922759828,20.0011716636634,20.2911895393605,40.5233830194472
"13",20.0273937330476,20.1659273924937,40.212516718766,19.9723940984545,20.1245212139121,40.1030354884516
"14",19.9115100934653,20.0992702496737,40.0243877892211,19.879824833848,20.0582700891549,40.0083129303415
"15",19.8522260059387,20.010774740351,39.3006562324819,19.8163727689439,19.9662988565628,39.2390523603133
"16",19.7934046885987,19.9469035682546,39.1881964145495,19.7505456270845,19.9074869430165,39.1426511042423
"17",19.7553334348334,19.8963603877935,38.96356302274,19.7006689801102,19.7829108097717,38.915588294863
"18",19.6583474173586,19.8035836318534,38.9505045035159,19.5882851746482,19.7399379723113,38.8822422759081
"19",19.5252145555174,19.6760154005566,38.7469308212127,19.4824124218573,19.6129379549011,38.7313348924434
"20",19.5150787939082,19.5921687835897,38.5173866653378,19.4446989939895,19.5303156849874,38.421990060636
"21",19.4205076709782,19.4838500882974,38.3250620466914,19.3768089306348,19.4331872054573,38.2770624880247
"22",19.4010935812786,19.3903983165744,37.9350607389163,19.3642047968272,19.3702943499576,37.8667442880957
"23",19.3613528016908,19.3712686456185,37.8287078507254,19.3177441852482,19.3514013839969,37.7939386714434
"24",19.281968893123,19.3600041790556,37.6835064100468,19.2224193316644,19.3233780819638,37.6779711985389
"25",19.2311465287712,19.2784451892142,37.5535146390737,19.1921970884267,19.2651185708209,37.4966122928392
"26",19.2077495953962,19.2326573814158,37.4159941389947,19.1672240158403,19.2039944775509,37.3837502675209
"27",19.1645765791506,19.2267181754196,37.3206003635895,19.0944955688015,19.175233550626,37.2358828819702
"28",19.1110759846123,19.1584874122965,37.1887542353428,19.0477040685556,19.1386305468564,37.115159071313
"29",19.03977045987,19.1017440426457,37.0457445409345,18.9955939672812,19.0245759522684,37.0120414708875
"30",19.0054208782043,19.0415544116217,36.9425962970613,18.9384223039374,18.9943713672772,36.9187130797589
"31",18.9453136156022,19.0394678639863,36.9286445798882,18.9058855058805,18.9165036665396,36.8839848195744
