"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",0.781481995172289,4.27244284108784,0.782609851399683,4.03452631313261,0.780388951574775,4,0.781493835085809,4
"result.2",0.779675113009227,4.2518679982387,0.780918106637718,4.18271011448554,0.778605869806982,4,0.779816417163221,4
"result.3",0.778811421090886,4.42650488209332,0.78001166167671,4.06944183569554,0.777688498902468,4,0.778874651963004,4
"result.4",0.777633321821968,4.52590508223175,0.778635071722018,4.15216277290394,0.776474090181466,4,0.777462920138978,4
"result.5",0.777274426346356,4.53206715641834,0.778296422213933,4.17671386837139,0.776064519464023,4,0.777091982240264,4
"result.6",0.776934281309599,4.42565571056997,0.777962532532372,4.25478058296548,0.775687060430941,4,0.776698010125678,4
"result.7",0.776483138473943,4.43018369783201,0.777726151889646,4.2490418272456,0.775229395757117,4,0.776447406658161,4
"result.8",0.776381566130599,4.40769559877204,0.777574085909768,4.18607235418448,0.775112605696479,4,0.77631230221321,4
"result.9",0.77553732077686,4.37362194179439,0.776802729195145,4.25488850223355,0.774230805485847,4,0.775496485265688,4
"result.10",0.775161285266684,4.43146341340563,0.77646065179452,4.40902046849803,0.773840816116501,4,0.775149407969824,4
