"","test_residual_our","validation_residual_our","train_residual_our","test_residual_our_modified","validation_residual_our_modified","train_residual_our_modified"
"1",20.1384088492773,19.500541238025,39.4966924986197,20.0961754422388,19.4629673484655,39.1643655592692
"2",19.5356904693363,19.3881546008393,39.1849222986382,19.4659632077567,19.354216060183,39.0874126829139
"3",19.2459751148489,18.9334264000638,38.1847416703989,19.0478576991769,18.8932554934461,38.1350201315334
"4",18.8127906148093,18.7612570293269,37.3617159919258,18.7647028168818,18.7261925160643,37.2934205399916
"5",18.5789759616827,18.6263230056706,36.1161968098382,18.5417757939977,18.596418250202,36.065833915901
"6",18.3195480930112,18.4325799692768,35.9324805414583,18.2853437455433,18.3879169839632,35.9229012661983
"7",18.2201498848081,18.3069328442001,35.2999936593518,18.1803150503555,18.2572524268619,35.2558556771934
"8",18.1279952351656,18.1656988733165,35.1849491142811,18.1161091090872,18.1454702029893,35.1203161339107
"9",18.0613256000689,18.0268247433793,35.0842978035046,18.0165031783294,17.9577143668135,35.0662099595308
"10",17.9763486648547,17.946524840191,34.9739991447564,17.9097968730265,17.9174777818292,34.8570806639367
"11",17.9055058499059,17.8543404780106,34.5246377865366,17.8940634652168,17.8028927978427,34.4862284593373
"12",17.7999166166613,17.7272151817238,34.1761363947478,17.7681323514355,17.6703165718489,34.0897596636166
"13",17.7061446435463,17.6522202123128,34.0288380651225,17.6682380235984,17.6239635283516,33.9881850017457
"14",17.5773056529692,17.5645566084802,33.7773891492737,17.5374310724,17.5370151022551,33.72770516445
"15",17.5263284029878,17.4476955255673,33.6234390959615,17.4828655424609,17.4250794095374,33.5735101318833
"16",17.4828819168641,17.3561281064584,33.258203608787,17.4492927288165,17.3025940365196,33.1912474436629
"17",17.4507997213194,17.2930482874114,33.0416584004681,17.4244565495407,17.2626550785754,32.9893467435186
"18",17.3878835214013,17.2643492775985,32.890929017804,17.3348292521497,17.2292475031548,32.8390559209844
"19",17.3365481653113,17.218030588203,32.7280439575096,17.2975090879192,17.1942837590387,32.696954580204
"20",17.2816585706218,17.1625349510012,32.5925850376646,17.2346716322223,17.0955607072656,32.5632413046574
"21",17.1434891204689,17.0907505212515,32.3443970748351,17.1143853604844,17.057911728494,32.309465988958
"22",17.1143147026819,17.0644282903758,32.3043742772524,17.0645751598208,17.0259742498091,32.2949701456498
"23",17.0699831209896,17.0149361138316,32.2169573069206,17.0499408091623,16.9774848055536,32.2087144272427
"24",17.0060841563446,16.9392591385525,32.0042279716534,16.973483340022,16.9031006898724,31.9556386033116
"25",16.9622229124778,16.8874397345702,31.9074478615893,16.9403951913908,16.8386652243004,31.8803055205998
"26",16.8217820123498,16.829329609382,31.8817292901937,16.782420313651,16.7675331857972,31.7843857391634
"27",16.7818151716002,16.7832068684181,31.7852639385925,16.7359098225403,16.7319635053498,31.753282872031
"28",16.7154562139273,16.7388365831993,31.6728042025296,16.686898199683,16.7032574118051,31.5755436634057
"29",16.6708382075403,16.6519019563887,31.5479749892513,16.6228103988932,16.6137464744029,31.484612819434
