"","test_residual_our","validation_residual_our","train_residual_our","test_residual_our_modified","validation_residual_our_modified","train_residual_our_modified"
"1",18.2345497445068,18.4085933972783,36.1841135883613,18.1482296283447,18.1621334426526,36.0193855070852
"2",17.5127749548012,17.7399335086278,33.9903800138187,17.4937092408959,17.7157588840173,33.9813967324867
"3",17.3547678237102,17.460204037219,33.6957571267472,17.3304051878148,17.4033295349128,33.6819856187678
"4",17.2369933751001,17.3150840639707,33.4055282775365,17.1985390271972,17.2437114087351,33.3176341396311
"5",17.0704636587085,17.1721836367021,32.6456228743437,17.0394475459278,17.124734547579,32.5969190830628
"6",17.0493671348022,17.0514234726441,32.2079813883728,17.0167328237654,17.0041540261944,32.1035853624202
"7",16.8620883940948,16.9593144349297,32.0934120293912,16.8397027619317,16.9330081464743,31.9996756934751
"8",16.7382964365868,16.7963561182248,31.7099201584385,16.7315776731076,16.7808807327226,31.7030563353085
"9",16.677103754072,16.7247326090678,31.6057414926156,16.6381904938582,16.6997694020165,31.5162012678967
"10",16.5310973978607,16.5770313060073,31.4263381640599,16.4635337587323,16.5364729541588,31.3864391082716
"11",16.3996020461158,16.4668613606346,31.1384243482011,16.3898881091985,16.4396222580786,31.0361499811201
"12",16.3254135481058,16.458858892398,30.9630251351821,16.2880085564379,16.4088186393656,30.9085669987524
"13",16.2221486927477,16.3423923778321,30.8285589003738,16.2181949526713,16.2796998554026,30.6968043949289
"14",16.1761687124979,16.1225073524799,30.3356896201749,16.1303312273317,16.1003351775355,30.3088738290727
"15",16.0741153874043,16.1019802516748,30.1600388669286,16.0582540646685,16.0673509034198,30.1649131797065
"16",16.0048731667128,16.0093020930449,30.1414575943085,15.9828141383692,15.9831334770947,30.1000082185451
"17",15.9521932000474,15.944753312302,30.0909733153018,15.9314742181022,15.8382546185325,29.9871905848777
"18",15.8894626695742,15.8664174386591,29.8910704890641,15.8561610396141,15.7956077812823,29.7688839742657
"19",15.8002430890409,15.8009409514833,29.6676482214326,15.773081148159,15.7601980269786,29.6357932298028
"20",15.7871343885373,15.7619442023631,29.5188153762873,15.7645402404807,15.7221797925422,29.3929697081467
"21",15.7352189597604,15.6794372817724,29.3077502727936,15.7007510460167,15.6079825143095,29.2496108524887
"22",15.629188977316,15.6007753891102,29.1837353661592,15.60806886105,15.5591451659315,29.1160706357167
"23",15.5479265299858,15.5216796718789,29.0208066486491,15.5164408200273,15.4917697982771,28.9497151680667
"24",15.4822223382147,15.4569836273704,28.8900679204827,15.4670301060066,15.4136516470308,28.8345264471897
"25",15.3800118020262,15.4299953093366,28.7689770885049,15.3562247291747,15.402159946413,28.7423748429935
"26",15.3409471390888,15.304844081651,28.642205527502,15.3203974907482,15.2734771828567,28.6449832941123
"27",15.2789739402522,15.2176050173493,28.4918124626944,15.2601278286867,15.1844924546036,28.4950508886823
"28",15.2629157097517,15.1996252869362,28.4652732694065,15.2381568163326,15.1574515336318,28.4095034833533
"29",15.1679932984582,15.1133258079872,28.4010202217849,15.146669909349,15.0970222952542,28.3289803870629
"30",15.1348538238947,15.0927971077411,28.2298675103244,15.1064690320453,15.0471455562435,28.1788653009169
"31",15.1084469907709,15.089162424664,28.1515894777247,15.0801260717903,15.0391032220782,28.1106652491739
"32",15.0439864139849,15.0203209404281,28.0154484068204,15.017734947637,14.9608050672593,27.9921714973165
"33",15.0027130501347,14.9810658708472,27.9513167167766,14.9754369253963,14.9166301107129,27.8939276401759
"34",14.9729511113046,14.9012689327991,27.8099241815554,14.9605990060233,14.8841065035146,27.7754809539007
"35",14.9290703126161,14.8503024175031,27.7880165180599,14.8952252625188,14.8405757193055,27.7103401653031
"36",14.8805187863675,14.8262960552057,27.5701946051182,14.8533333589644,14.809373906553,27.5481269125993
"37",14.7987794238829,14.787951244426,27.5217640738077,14.7709168053382,14.7742974474005,27.4923739282964
"38",14.7414770593881,14.7583850508648,27.4386624683323,14.7255926221124,14.7200225814714,27.4607460052873
"39",14.717327186133,14.6856417032622,27.4117503618444,14.7002767687547,14.6586770572522,27.3762259163784
"40",14.6691110332614,14.6618859373612,27.2819618361159,14.6447434886292,14.636648284074,27.2544114624174
"41",14.5705398901827,14.6145885271999,27.2407616002329,14.5445285144905,14.5781406460913,27.2382637728126
"42",14.5255286692791,14.582565285968,27.2216340568198,14.500187608439,14.563411894979,27.1738584146252
"43",14.4582541017055,14.5577004826824,27.1234956726912,14.4435905384529,14.534243544932,27.1016833817576
"44",14.4334287948455,14.4884732425014,26.9542410901414,14.4096831594731,14.460642294173,26.9322377332403
"45",14.4192214067016,14.470697269576,26.903232941544,14.3830443923667,14.437592580457,26.8289518556564
"46",14.3613063170137,14.4429305321104,26.7842885065666,14.3368391038227,14.4138961090388,26.7413837620242
"47",14.2965446900103,14.3594272910544,26.7549546584555,14.2633008108767,14.345804091347,26.6946964718297
