"","test_residual_our","validation_residual_our","train_residual_our","test_residual_our_modified","validation_residual_our_modified","train_residual_our_modified"
"1",19.9691709185689,19.4893492957552,39.5034065311233,19.9553467678901,19.4325366471562,39.1475053969198
"2",19.1400242830425,19.241897150877,37.9077867247689,19.1021797168601,19.2158345084523,37.8677391088447
"3",18.8832111085846,18.7665500501247,37.6291204684687,18.8103204599564,18.7358420890627,37.5847367596345
"4",18.6397953431315,18.672982854891,36.0407884624538,18.5868369567557,18.6527665767938,36.0139205360167
"5",18.2595652296814,18.3909389844804,35.9277104099178,18.23348069244,18.3808192935009,35.8772364160905
"6",18.1559183638538,18.3666658540531,35.6156539187818,18.1034904254765,18.3457811888634,35.5851166017665
"7",17.9914513122543,18.0468561304517,35.2189120805919,17.9741388063794,18.0166542750621,35.1108683927057
"8",17.9584614052467,17.9729712395182,34.9089460377258,17.9308551095301,17.9454126554699,34.880208904791
"9",17.9174265119823,17.8608511929465,34.7328303414997,17.872963778145,17.8382485298944,34.6593791573626
"10",17.825586345377,17.7338640757537,34.4950170389679,17.7896800901437,17.7082333740518,34.4103038618897
"11",17.7298942003526,17.6558830183326,34.0604248585324,17.7013763270426,17.6373251227217,33.9857730612438
"12",17.6255475810812,17.5983206859429,33.855628729631,17.6148026352665,17.5797354065805,33.7748166366706
"13",17.5440667574082,17.4633632615736,33.6895205267144,17.5137055818056,17.4417914991873,33.610370340496
"14",17.462189619913,17.4397272588658,33.4745402699533,17.4035383584072,17.4195134554014,33.4182357617375
"15",17.3772656051783,17.3474570224148,33.3055530465085,17.3665509550669,17.3218672061369,33.2195049690515
"16",17.3094755854833,17.2583997267397,32.781505165085,17.2866831347011,17.1985125696781,32.741745118111
"17",17.2922423381034,17.1904245903916,32.6690451569507,17.2764059440739,17.1712114448715,32.6481935850701
"18",17.238490925108,17.1707476918976,32.5860052814471,17.204730977439,17.1466387090149,32.5465077136355
"19",17.1786353010577,17.1065438659985,32.54803699736,17.1427163736009,17.0757047055871,32.4948272929567
"20",17.1609353799872,17.0956821442135,32.261092605066,17.0894419549321,17.0490985445806,32.2213407228149
"21",17.0415127103855,16.9875167767757,32.221382406531,17.0219201618352,16.9741508874449,32.1902110096842
"22",16.9675811806766,16.9532554414935,32.0376516192774,16.9341408813221,16.9384185439916,32.0197111620679
"23",16.9116523911863,16.8701552125728,31.9361887867258,16.8935242679827,16.8495254050152,31.892210593357
"24",16.8774000450959,16.8658935511579,31.7819105157714,16.8400362043912,16.8294488462467,31.7508804576425
"25",16.8206279480435,16.786521603563,31.7279299641502,16.7960018674681,16.7544234693337,31.7210113288395
"26",16.7297878598758,16.7567619930008,31.6317929346413,16.7030090503864,16.734621054141,31.5961471849319
"27",16.695499642456,16.6441200197669,31.5204157514384,16.6572109097327,16.6113838429321,31.4800380006681
"28",16.6591081625262,16.6149082375786,31.4958308801355,16.6312591615828,16.5814631796224,31.3442583953967
"29",16.5463042142202,16.5620861663503,31.3159808953217,16.519401879645,16.5299697750637,31.2997513300444
"30",16.4714408544403,16.4434094070542,31.3086603415637,16.4440161484657,16.4359868323921,31.257711996774
"31",16.4402658046178,16.4358188342299,31.1806853708172,16.4027042580131,16.383259049482,31.1322031101212
"32",16.3835426754667,16.4032183346725,31.0284230649243,16.3421105720489,16.3724566054559,30.9469991850847
"33",16.3535300084977,16.3408748156936,30.9592726556329,16.3403599525559,16.3246919911416,30.9020448944451
"34",16.328280611677,16.2720814755109,30.8621751242677,16.2991178086397,16.2573479424434,30.8124794444159
"35",16.302280648054,16.2338853209887,30.6651158041056,16.2801947510274,16.2044702736284,30.6575535887165
"36",16.2671134238554,16.1617983894132,30.646946071969,16.2405848393492,16.1263001506359,30.6059020013328
"37",16.2368252234019,16.1475938341587,30.5591226373417,16.2141031219815,16.1096558163253,30.5019217713322
"38",16.1761223508742,16.0949120464777,30.2997083923059,16.1490569009728,16.0419581816547,30.2666051563259
"39",16.1273054651754,16.0711100462388,30.2871007471151,16.1023944877332,16.0386986332169,30.2611250826304
"40",16.0771765365462,16.0141006354552,30.2395892229774,16.0647947839164,15.9771030447142,30.1887126085999
"41",16.0576586892803,15.9862886191379,30.1154926693073,16.0347254184826,15.9536546652398,30.1083676352264
"42",15.9918258818252,15.9019488732754,30.0345993420247,15.9645815607507,15.875090930641,29.9862618676686
"43",15.9375830135368,15.81327755063,29.9290198542682,15.9246138794834,15.7909062965487,29.9004185654107
"44",15.8978867798872,15.7933970562077,29.8656836406271,15.8613084755135,15.7832255549234,29.8291723526376
"45",15.845317423389,15.7619573614117,29.7503951886381,15.83263707929,15.7467805893172,29.6807395981561
"46",15.8185221161977,15.7553351827161,29.6640534834185,15.7856065530231,15.7270995059167,29.6683076103473
"47",15.7764543442772,15.6796287380964,29.6274091896259,15.7354357279818,15.6627546778142,29.5934018929169
"48",15.7341448016303,15.6696530378463,29.5438577633841,15.6920254189545,15.6411606647618,29.4972617926735
"49",15.7004544579081,15.6355556451976,29.4668825644518,15.6806284133569,15.6102124523153,29.441198715433
"50",15.6386144581201,15.6204825052292,29.3312587339766,15.6132698494889,15.5809000854611,29.2973777792854
"51",15.6000760982788,15.5404685249196,29.2928568567154,15.5676593165176,15.5366941320385,29.2387550652851
"52",15.577629388588,15.5354176384598,29.2496048653287,15.5563548622476,15.5127261063517,29.2242663102854
"53",15.534957212445,15.5158186738674,29.1438160351639,15.5081526053633,15.4893446272717,29.1287371749085
"54",15.5215109509806,15.466355072291,29.1230993285043,15.4909819771428,15.4268755019444,29.0802055322904
"55",15.4750834553464,15.4255716656735,29.0752249164707,15.4544330487143,15.3932413287565,29.004033673009
"56",15.4235275380663,15.4084923428251,28.8953530774498,15.4071850518799,15.3832184437536,28.857774518466
"57",15.4091023819069,15.3450186031636,28.8275973437637,15.3751478304645,15.3339731042783,28.7823361825392
"58",15.3747284704971,15.3103401624578,28.7646285257496,15.3493348156888,15.2830913578293,28.7266173395114
"59",15.3451843514356,15.2740811255765,28.6793296319351,15.3020058713986,15.2320685970589,28.6414047669602
"60",15.3091354103231,15.2539408138364,28.6274588378645,15.2858532811483,15.2288597617811,28.6071979101529
"61",15.2912568849482,15.2443664517228,28.5961506198325,15.2669001605459,15.2208795367312,28.5573348698045
"62",15.2358154348341,15.1938189333311,28.4540519180763,15.1913875290537,15.1725834962909,28.4241895889761
"63",15.2065047490646,15.1575639456254,28.4239534051661,15.1757117416047,15.1405478219839,28.3628678167396
"64",15.128130707555,15.1321444951339,28.3369379252725,15.1140075794725,15.1089950719251,28.2946541790865
"65",15.1219067955554,15.1126446870891,28.2693117292293,15.1056566949481,15.0942545902617,28.2646519120956
"66",15.072271421527,15.0622415312895,28.1760567008435,15.0573442988291,15.0297766719046,28.1299909541054
"67",15.0327666858198,15.0239111594081,28.1035665951126,15.0121516410518,14.9897613079107,28.069735820902
"68",14.9950494489383,14.9917477931437,28.0141600927583,14.9657264009547,14.9765316175672,27.9718972252744
"69",14.9512878781154,14.9586216306797,27.9527603693685,14.9222474925748,14.9436613690744,27.932471757572
"70",14.9215897418375,14.9347220445496,27.8933642814716,14.8945465775108,14.9112372648812,27.8592456287064
