"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",0.931442401073773,4.72380062527392,0.88707344698834,4.54019970182338,0.930616646903403,4.45492279014011,0.886241988021341,4
"result.2",0.894497601528856,4.59326744920239,0.848004857415437,4.30025960812235,0.893895485902608,4.59326744920239,0.847371357698134,4
"result.3",0.883351567106353,4.58261168271661,0.835545271987159,4.37180895455155,0.882608667304369,4.53355650867879,0.834776911784491,4
"result.4",0.879193267797468,4.63270667442837,0.830954799161587,4.87111705844216,0.878340293751648,4.49274315066676,0.830045387185929,4
"result.5",0.873005590483442,4.57414140312024,0.824520063619733,5.26283109359592,0.872099719904057,4.57414140312024,0.82360020627249,4
"result.6",0.868949806999755,4.73416650551007,0.819468822756036,5.30682228470652,0.868050144987436,4.64881917320984,0.818552389349599,4
"result.7",0.864445034836585,4.86581212075216,0.814762072293157,5.19808775155761,0.863531665090839,4.64881917320984,0.813762224021362,4
"result.8",0.86384198273309,4.57453707009213,0.813295205642504,4.82772258711562,0.86282840003361,4.57453707009213,0.812185175786959,4
"result.9",0.863246418029215,4.58699980962844,0.813403891266571,4.57981492020531,0.862218518920931,4.58699980962844,0.812183249014009,4
"result.10",0.862041437980475,4.44070230329248,0.812141596185121,4.50615563211501,0.860940236931592,4.44070230329248,0.810753622330875,4
"result.11",0.862219800866192,4.4141522943505,0.812256938451855,4.4687430619026,0.861005082076346,4.4141522943505,0.810753383678001,4
"result.12",0.861883953392144,4.49228648603049,0.811739297994586,4.70642097670147,0.860544792397904,4.49228648603049,0.810072717189837,4
"result.13",0.861988343783327,4.55982045817821,0.81196616307141,4.79854673911608,0.86049066935018,4.47966926665122,0.810059470870526,4
"result.14",0.86187746747839,4.59872780282111,0.812400661947951,4.67869469278643,0.860234779348613,4.48785224350176,0.810350017148264,4
"result.15",0.862655199059164,4.99761801685989,0.813539282542346,4.48183850162067,0.860716319965898,4.48521646768677,0.811294566115213,4
"result.16",0.864277673755403,5.04376122190842,0.815350523632288,4.55420498667772,0.862166912523731,4.48016853592023,0.81294525282719,4
"result.17",0.865672599590367,4.86324160804472,0.816673311711303,4.64918928693336,0.863387098040875,4.57442206995399,0.814065612162298,4
"result.18",0.867380912702019,4.98852654380545,0.819073417116435,4.85648137666701,0.864847459371156,4.57442206995399,0.816057581987793,4
"result.19",0.868433663524843,5.3855470204077,0.820350401749733,5.31167269402067,0.865649685169344,4.56149013019257,0.817144962635402,4
"result.20",0.869827852372761,5.65741636160136,0.821709285956124,5.43562808545059,0.866833324375489,4.54017596530643,0.818214012786586,4
"result.21",0.871461718960057,5.83603654335621,0.823323951198789,5.74506383793574,0.86830221356009,4.57442206995399,0.819619159588186,4
"result.22",0.873477315599217,6.24247760950883,0.825016588664287,5.58528511800435,0.870132322880246,4.57442206995399,0.820966969965734,4
"result.23",0.876065889502473,6.27150549836988,0.82790333166489,5.57613562953372,0.872501913426174,4.57442206995399,0.823584946996773,4
"result.24",0.87839336096192,6.0808670246153,0.830568917104766,5.96474176610134,0.874523995617483,4.57442206995399,0.825805318333233,4
"result.25",0.881076723332284,5.99334357066592,0.833699510944447,6.00195678094659,0.876823037967541,4.57442206995399,0.828699487292123,4
"result.26",0.883651793083846,6.1780525522627,0.83702706559915,5.99701028798584,0.879037331685582,4.57442206995399,0.831434264746724,4
"result.27",0.886292762295276,6.13865517252507,0.83999614089479,6.06120495214098,0.881294573326293,4.60416142550276,0.834079421927396,4
"result.28",0.889467032415033,5.83163738652157,0.84309773095002,6.19832159170108,0.884149574133709,4.70527206906797,0.836866508179298,4
"result.29",0.892615536446588,6.54913384478231,0.845981394661915,5.9609719981081,0.886894975399202,4.66342358262784,0.839262015610078,4
"result.30",0.896106413797681,6.64935795986331,0.84924351613238,6.06522589503287,0.889799034649384,4.68494601993339,0.842051897162215,4
