"","test_residual_baseline1","validation_residual_baseline1","train_residual_baseline1","test_residual_baseline1_modified","validation_residual_baseline1_modified","train_residual_baseline1_modified"
"1",21.5122678477862,21.1184777988978,42.4468691664314,21.4841366812991,21.0700884987704,42.3730054312445
"2",20.974673499115,20.9860086620871,42.3195034271356,20.9376908341788,20.9540929547418,42.1474599040125
"3",20.5737584322052,20.7948990826052,41.9841970564183,20.5336938964422,20.7783904482913,41.8433004144147
"4",20.4397929638637,20.6902655698011,41.3398923161391,20.432631200075,20.6453588173774,41.2759009208635
"5",20.3920373221462,20.5808753722456,40.9178966337904,20.3394754619039,20.5500292598457,40.8222993395872
"6",20.3158895069193,20.4556479053928,40.516753304547,20.2563893312659,20.4248427488811,40.4225562380145
"7",20.1820683746935,20.4297954618295,40.1826691036302,20.1518441030153,20.3782059036308,40.1027067207004
"8",20.1174292800229,20.3655474484824,39.825559554109,20.0870233425708,20.3335185638421,39.7159880948579
"9",20.0550164544936,20.2493346410921,39.5015814725536,20.0196665131605,20.2369046816467,39.4009422810942
"10",20.0207301632847,20.1290597731734,38.9839766063697,19.9476223729627,20.0925923995318,38.9051354466252
"11",19.9234308558405,20.0463526173429,38.738948127401,19.879132502082,20.0370920847828,38.6625274801022
"12",19.8720085759108,19.973985145033,38.6757448140751,19.8421490409907,19.9519073889266,38.5788146805889
"13",19.7970920303373,19.940942394225,38.463888364954,19.7484968846728,19.8970722358321,38.4103311505865
"14",19.6721836553962,19.8582716369381,38.3020738302663,19.6368489168007,19.808915357186,38.0467455263183
"15",19.6074807271315,19.8090233616291,38.0089903253487,19.5734432939618,19.7676177710762,37.9976814942899
"16",19.5397567203622,19.7686883517653,37.9041216887772,19.474416173293,19.742654019727,37.8486883206761
"17",19.4296800344737,19.7201921082755,37.8518251493819,19.4001728620473,19.6868467361538,37.7760836039905
"18",19.3660789021567,19.653959426803,37.509399281014,19.3255105222769,19.6107034258168,37.4519328779325
"19",19.310668175543,19.4495380699318,37.4064189537115,19.2907874928985,19.4216783880134,37.3357198010626
"20",19.2452879862499,19.3944680744841,37.1370028515453,19.2152203809699,19.358756343141,37.1151005569212
"21",19.2222337384198,19.2924599631658,37.0634334981467,19.1789962678602,19.2771410381679,36.9762378047945
"22",19.1686480578431,19.2305616358139,36.8744776613588,19.1477167691633,19.2199116066964,36.8193244817584
"23",19.1250738728856,19.1823170331661,36.7053943975145,19.0905962778726,19.1659490841002,36.6413086254326
"24",19.1008699241889,19.10829683873,36.6498454719165,19.0513299085409,19.0972648983291,36.552798676514
"25",19.0220123134473,19.0768278637626,36.4989939278207,18.9995866916829,19.038745832839,36.4390726735129
"26",18.971762841477,18.970277594028,36.4013790052106,18.9221991489581,18.9505531382383,36.3593787819643
"27",18.9330085290305,18.9435399533247,36.3491714759851,18.9029287953218,18.9269830649962,36.2899865521424
"28",18.9242023654247,18.897342336877,36.0426644110803,18.8862630009844,18.827011244023,35.9872937139989
"29",18.8878739386409,18.8193904904052,35.9623897568958,18.8503021710433,18.7963003380221,35.9259919415289
"30",18.8207577880337,18.7782133156735,35.9335067582674,18.7942909735107,18.7467566826452,35.8425006981295
"31",18.7594733836302,18.7141064361161,35.7502673507181,18.7344215343306,18.6906406305575,35.7018934113194
"32",18.7104619951809,18.6857801596594,35.6573957232272,18.6634089996402,18.6429665724213,35.6096732172169
"33",18.6707937659152,18.6739918302238,35.5652564929893,18.6300906459264,18.6277197322529,35.4934635070225
"34",18.6261309860578,18.6346107725943,35.4187134239569,18.5912430410041,18.5964561633783,35.3591089405854
"35",18.6148604697489,18.5808291890728,35.3582754932355,18.5756253778993,18.5572882645178,35.3248624780197
"36",18.5301779183703,18.4824142893319,35.2769383584057,18.4908958223991,18.4725956049566,35.2040814968265
"37",18.4938812299679,18.4763740011704,35.0864137263311,18.4614604628525,18.4335827838367,35.0367228904752
"38",18.4363282859103,18.4345654166318,35.0461439149337,18.3946947111269,18.3967494560876,34.9833362730596
"39",18.3819890462525,18.4009630019445,34.9845540201596,18.3503258378092,18.356645498654,34.9542481117967
"40",18.3135608772383,18.376467413475,34.8709984172057,18.2810259946902,18.3497707658087,34.8201819301057
"41",18.2982945961942,18.3109731640351,34.7460385956582,18.2599455614461,18.2693208252014,34.7020638012648
"42",18.231275731541,18.2718607190568,34.5744059583233,18.1869348865742,18.2582596756495,34.5255189400053
"43",18.1987918466501,18.2631028647673,34.5578714790734,18.1794898014857,18.250117906033,34.4798589003345
"44",18.1388636386393,18.2334546442357,34.4329852965605,18.1199399480681,18.1989310855824,34.3790477952072
"45",18.0970150085024,18.186203078322,34.2450277618949,18.0740923168458,18.1443394822258,34.1944927183874
"46",18.0835424961888,18.158281511399,34.1994501345209,18.0535401384381,18.110933733293,34.1455843774575
"47",18.020708486558,18.1242889945509,34.0784125854182,17.9949409967466,18.0698833185408,34.0439969849873
"48",17.9712467534857,18.0725494819918,34.0660021658,17.9346160116069,18.0431224741705,34.015921253047
"49",17.9576873517096,18.0604936666504,33.9814733521229,17.9203325423855,18.0065222257241,33.9313698362373
"50",17.9510146469038,17.9642978432903,33.9404501584003,17.8904646495427,17.9253551159533,33.8568914786356
"51",17.8935210763934,17.9168899646873,33.7211419741294,17.8636532974278,17.8979525542871,33.6877492064373
"52",17.8604753259943,17.8529569559191,33.7022874201493,17.8270762791348,17.8004637977756,33.6557540018702
"53",17.807784674034,17.8156768338218,33.6627510847603,17.7781447506526,17.7724935058959,33.6229616225975
"54",17.8006951639417,17.7807506308097,33.6500146895792,17.7589403680595,17.7670970277751,33.5814144827489
"55",17.7012970737216,17.7614832650054,33.4888071336207,17.688071719564,17.7333438573847,33.4402653222814
"56",17.6973483994484,17.739598664777,33.4715783677575,17.6429846396525,17.7151839887973,33.3989420934845
"57",17.6771131846079,17.7352026172038,33.3542953967812,17.6310607939258,17.7093578802032,33.3319362116149
"58",17.6364685544634,17.7017883139436,33.296552003492,17.5894717998261,17.652309052068,33.2256452962231
"59",17.6051738690955,17.6562094674972,33.2325634775008,17.5676343104821,17.6372271581804,33.1450687377201
"60",17.502360175301,17.6010943833068,33.1334321057905,17.4825558156413,17.5872360699165,33.0479734072228
"61",17.4771199671393,17.5475164003093,33.1028142067443,17.4469626960446,17.5227364633012,33.0146728563111
"62",17.457313899971,17.5369921653673,32.9051918988129,17.4367772725997,17.506762402255,32.8737767417593
"63",17.4134297357012,17.5251210499786,32.8500518426991,17.3934445790095,17.4902030161721,32.7919235721675
"64",17.4004699799212,17.4920826986465,32.7900194764139,17.357742143537,17.4857330593542,32.7083369521667
"65",17.3618852185504,17.4677176991882,32.6402040403917,17.3373062019507,17.4191370369165,32.6221663025086
"66",17.3425354169224,17.4307242531709,32.6211814301006,17.3196114623091,17.3905982501067,32.5522153000998
"67",17.2943427034559,17.3505687041674,32.5392079241611,17.265723145896,17.3179026706377,32.4782651444723
"68",17.2693982436862,17.3198439144177,32.4996394597233,17.2419640553031,17.2844435206526,32.4632024738374
"69",17.2372441976111,17.289554883114,32.4699724100179,17.195263703701,17.2430676974315,32.4023778934564
"70",17.2089505995033,17.2659500510143,32.4493390718422,17.1600348369507,17.2272324822162,32.3796350655145
"71",17.1696709316906,17.2281033062807,32.3385435079441,17.1274573696775,17.2188614963398,32.3192305161601
"72",17.1349856333322,17.2002804080884,32.2452617394464,17.1007661150384,17.1793613250959,32.205485935834
