"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",2.60737192414638,13.3168154304384,2.60648430561259,11.0001938151514,2.07254098672323,4.46034667196235,2.07075141213857,4
"result.2",1.49500555854673,12.9419368327747,1.49431134194612,13.2097166913097,1.25309900444679,4.41087801472479,1.24785591326831,4
"result.3",0.96625991810054,9.95620954405166,0.951804648798906,10.8298912249272,0.92981961883691,4.34220781765002,0.914556276710927,4
"result.4",0.877930487744226,7.30633608548697,0.866050038418325,6.38820035056311,0.869794296360615,4.23638950575996,0.858564528383242,4
"result.5",0.864161015660323,6.35281635458529,0.851932408429108,7.16419351151216,0.860112806240963,4.21456492941399,0.848366747976308,4
"result.6",0.860437837740101,5.60963385744687,0.847540595087857,6.64690020182522,0.857540687977896,4.16391160025705,0.845037697598853,4
"result.7",0.861496170039289,5.44737203983562,0.849493629582511,5.40934670968091,0.859264131190767,4.14640298242709,0.847353923366192,4
"result.8",0.866161899066763,5.25842667849723,0.855364487211524,5.68550839517197,0.864655606457723,4.1815501602284,0.853978940462387,4
"result.9",0.866162079300912,5.25830725345638,0.855364699555684,5.68542650343922,0.864655770849052,4.1815501602284,0.853979143021029,4
"result.10",0.872752534737221,4.16332182910661,0.863250536031904,4.3875755897334,0.871892113808231,4.12829335558362,0.862409239785184,4
"result.11",0.872752488864848,4.16331130327501,0.863250493193998,4.38757420901683,0.871892074233393,4.12829946915311,0.862409203988943,4
"result.12",0.872752490519333,4.16331168297296,0.86325049473903,4.38757425881771,0.871892075660731,4.12829924864152,0.86240920527999,4
"result.13",0.911787425396234,4.33725785312521,0.9027682087456,4.30164261769091,0.910904868035239,4.12384295326656,0.901949884929902,4
"result.14",0.911787425364292,4.33725736150468,0.902768210154127,4.30164286773567,0.910904868800148,4.12384304648526,0.901949887056468,4
"result.15",0.911787425351919,4.33725717020917,0.902768210702271,4.30164296503286,0.910904869097843,4.12384308275858,0.901949887884012,4
"result.16",0.911787425498721,4.33725940930578,0.902768204288727,4.30164182623921,0.910904865615429,4.1238426582103,0.901949878200206,4
