"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",3.17843946409538,11.142870927815,3.17428488436321,9.84740919422418,2.51356649836827,5.02636855497106,2.49971390112708,4
"result.2",2.56353253415723,12.561323819673,2.55427812440586,10.9026189103581,2.06817559971754,5.02636855497106,2.05129728243834,4
"result.3",1.95512876159303,12.3005903752658,1.93534039658867,11.5388625756611,1.61267124004125,4.91038071674924,1.5883013640512,4
"result.4",1.3986269794322,11.862346960059,1.37555979270614,11.1058332268688,1.2205680975324,4.78779551382857,1.18922216791816,4
"result.5",1.1536260278009,13.7263898809379,1.11627162754893,11.639561182029,1.06603636682822,4.65664887378078,1.02764812161498,4
"result.6",1.03949363561359,11.7375832035615,0.998174316538916,11.0536964649751,0.993260488598876,4.61720937922082,0.951249835512682,4
"result.7",0.981868079251285,9.10314371923434,0.941415397302033,10.1776087875214,0.955561813912296,4.53104038559405,0.91308527712153,4
"result.8",0.947626338406311,7.09627345244583,0.905334111966364,6.87052593956555,0.931779315472808,4.53104038559405,0.888259682175032,4
"result.9",0.922741662290865,6.53492827348725,0.876765354765062,7.3626601658644,0.91369847434763,4.53104038559405,0.867522058757477,4
"result.10",0.903215080040928,6.27585027173348,0.855667590193316,5.81325935505098,0.901154133747574,4.4694839603201,0.853778670536056,4
"result.11",0.903551544741236,5.31772914012426,0.857511659435217,5.88885821160958,0.901993954529921,4.4694839603201,0.85600750968339,4
"result.12",0.909273576635466,5.66748874506206,0.864885313864413,5.46934771418239,0.907995728369259,4.4694839603201,0.863705143086161,4
"result.13",0.909775326155761,5.68358016475072,0.865412272905739,5.39980954924394,0.908435317594079,4.4694839603201,0.864206375062356,4
"result.14",0.909763331969532,5.91731056701257,0.865434901453266,5.25333080795822,0.908401046618376,4.50019508035119,0.864206843045215,4
"result.15",0.90990595421749,6.06357897162707,0.865638958291569,5.19914811538801,0.908529875650353,4.53333610252987,0.86438439952769,4
"result.16",0.910125496639547,6.15969638203367,0.865978162455725,5.20159230140995,0.908717903329113,4.53333610252987,0.86466956717712,4
