"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",0.945898981194632,4.5958756174791,0.903290629157803,4.34770695774771,0.945065585739547,4.51750815767167,0.902495807192972,4
"result.2",0.909745795818858,4.41463876897003,0.865773484487345,4.44606862744493,0.908975629341733,4.34722484652341,0.864951923571984,4
"result.3",0.906344196983891,4.39208156567561,0.86150351677319,4.22932274688533,0.905513410316353,4.34722484652341,0.860670998915447,4
"result.4",0.900835419656991,4.47771596627369,0.85468538700909,4.18085229687407,0.899816093449444,4.34722484652341,0.853664009920094,4
"result.5",0.896450715362463,4.52618737048737,0.849084595853491,4.44733074617617,0.895306089569418,4.34722484652341,0.84798450599027,4
"result.6",0.893557805282019,4.78937450270688,0.845704273426579,4.48593239181092,0.892298984695876,4.51341062989381,0.844482633198215,4
"result.7",0.892533681171089,4.81408665574681,0.84456409445165,4.4093941885621,0.89108072532803,4.34123627859542,0.843167812369833,4
"result.8",0.892115833862843,4.8114272846355,0.844747108523664,4.24857889387709,0.890534403301631,4.44446471705021,0.843186930264658,4
"result.9",0.892485987971783,4.82199486198499,0.844719515228573,4.4910631719391,0.890669054843688,4.32618550403757,0.842935646121237,4
"result.10",0.893302306617261,4.72197544873353,0.844680627935162,4.56874539037942,0.891207558867297,4.32618550403757,0.842707075282601,4
"result.11",0.894439444600103,4.76490305459284,0.845422193698034,5.00877337973018,0.892189766188822,4.32618550403757,0.843125418765049,4
"result.12",0.895386702057819,5.01258331002032,0.846674480457867,4.89788312120595,0.892869229011332,4.32013745993648,0.844111083535459,4
"result.13",0.896987960885636,5.09643769738354,0.848536026274102,4.90117708101714,0.894212970634589,4.31280562578069,0.845683101789532,4
"result.14",0.898256410852177,5.0925564001808,0.850459828349424,4.92785847734526,0.8952593128121,4.34722484652341,0.847366850094951,4
"result.15",0.899876408960725,5.08890126227547,0.851659592402538,5.42598331607397,0.896653987423288,4.34722484652341,0.848346517026378,4
"result.16",0.902331861829354,5.08488591601527,0.854158469398089,4.99223987584787,0.898615887779356,4.34722484652341,0.850414452810195,4
"result.17",0.905041113328175,5.11367744860133,0.856582770031697,4.8088292082826,0.900998582997056,4.34722484652341,0.852587352548074,4
"result.18",0.908707630264103,5.11573656235416,0.859493620643609,4.91264282826627,0.904257025830102,4.4694839603201,0.855212575595532,4
"result.19",0.91108697316859,5.15692776012252,0.861657627859463,5.12535833031578,0.906381364852302,4.43898675991668,0.857033084163507,4
"result.20",0.914328131487325,5.59629231640489,0.864297964063055,5.08154431580088,0.909209496973668,4.4077219690986,0.859432778230964,4
"result.21",0.917523574594734,5.84572664069385,0.867541049584878,5.2543963062161,0.911972431187695,4.44552253231255,0.862413563962417,4
"result.22",0.922273543158069,5.97333380138706,0.872325830317192,6.4563950763814,0.91562196985829,4.6265531973007,0.866287664287339,4
"result.23",0.925619760424188,6.00491046437601,0.875566987567866,6.42606379825924,0.918505439962031,4.55201443616971,0.869164599560627,4
"result.24",0.929170711531554,6.17352108144055,0.879618292142078,6.51684826098712,0.921663441601857,4.50995500526442,0.872672437278578,4
"result.25",0.932673995779465,6.70136764283381,0.883220809841916,6.22322661259667,0.924608205042895,4.43265440590199,0.875500690602594,4
"result.26",0.937629045949466,7.63699818886319,0.888526883339515,7.19162742820886,0.92865855594851,4.39041549992219,0.879769968695226,4
"result.27",0.941081301829651,7.81377260109343,0.893123901809066,7.07091889360802,0.931439318063109,4.43230970514123,0.883765718175581,4
"result.28",0.94658208279285,8.07248027824223,0.899118165060207,7.37328473942588,0.936588602528326,4.42518399532022,0.889243631938707,4
"result.29",0.951245677553312,8.09299163918478,0.904570963887477,7.54685001640866,0.940926988210526,4.39041549992219,0.894141469721863,4
"result.30",0.958577297969219,7.96093113924608,0.911365187550564,7.41187793500807,0.947041843304996,4.39041549992219,0.899885362954486,4
