"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",0.780290361077742,4.73775917685259,0.781729699974977,5.93532674460275,0.778788140778436,4,0.780176867045865,4
"result.2",0.781239236383069,4.72072418506012,0.782540658767194,5.92843872282274,0.779713910400396,4,0.780973893540057,4
"result.3",0.782107578077923,4.69242677710952,0.783493333175762,5.94000104321819,0.780568405743635,4,0.781902916107774,4
"result.4",0.783194102374454,4.55760725265837,0.784639946406162,5.85482379395185,0.781627441532993,4,0.782988342460727,4
"result.5",0.783805970216777,4.56629780291839,0.785294097684483,5.88869635586949,0.782225252412566,4,0.783642431176324,4
"result.6",0.784656646765007,4.64815835673559,0.786060872730748,5.86721636288025,0.78306913561568,4,0.784407637946449,4
"result.7",0.785753526508076,4.6593103441647,0.787028887487155,5.79676822704984,0.784140314354818,4,0.785373878826729,4
"result.8",0.786803861935011,4.72342144025093,0.78807925925135,5.50966148404189,0.785159929616634,4,0.786422452049072,4
"result.9",0.78791125705644,4.43300483454636,0.789198937793326,5.60299096531667,0.786252012792769,4,0.787504260398678,4
"result.10",0.789408486068826,4.5687616581219,0.790485881553805,5.76855600611564,0.787691348276587,4,0.788761050423764,4
