"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",3.0630520663867,9.94737991527607,3.06195274060777,9.5656705741532,2.43666451211701,4,2.43607076528336,4
"result.2",2.41037163229281,13.7914344852231,2.41618640726004,11.5576934329813,1.97184468303934,4,1.9779719585478,4
"result.3",1.79768986647533,11.2804061960944,1.80246405767897,10.5455709463261,1.51269312595306,4,1.51773694945098,4
"result.4",1.32196258814091,10.8320465022744,1.33056090245297,10.6267596284915,1.17168322793464,4,1.17582638977934,4
"result.5",1.12234756140703,9.24024403842365,1.13083767591025,12.421445125046,1.03759140661389,4,1.03953833006053,4
"result.6",1.03242528253135,8.28317284412207,1.04436814732887,9.55240673797134,0.977128619506734,4,0.98003853391294,4
"result.7",0.971500266890631,10.8084834822047,0.974148828345437,9.06973564567446,0.933871143660874,4,0.933439098577203,4
"result.8",0.943502411234909,9.57909057635,0.943341031902816,7.63319590807837,0.914569701491909,4,0.914445240690186,4
"result.9",0.924211302730235,9.23956637574913,0.925130182148242,8.26458259510593,0.901924520541351,4,0.902306761239164,4
"result.10",0.903599570040963,8.57517564018618,0.905310160356372,8.08674866660022,0.887180045529407,4,0.887881365671806,4
