"","test_residual_baseline1","validation_residual_baseline1","train_residual_baseline1","test_residual_baseline1_modified","validation_residual_baseline1_modified","train_residual_baseline1_modified"
"1",19.9294880979454,19.3675318492761,40.2616580866618,19.9200917170372,19.3548590935859,39.9406827117875
"2",19.0448937854073,19.1776049555398,38.612145847933,19.031738247527,19.1597716263623,38.5752466563412
"3",18.8778697814365,18.786246335067,38.3244540826735,18.8317167854144,18.7544676596927,38.270648988611
"4",18.6563286272646,18.6233949857273,36.5943654974049,18.6135087183877,18.6090799071452,36.5559150207391
"5",18.2475196804397,18.4014136147673,36.3890633021445,18.2291957308597,18.3685473816135,36.3562764118434
"6",18.1432445398667,18.3577104171451,36.1989195724529,18.1022211345081,18.3480970391089,36.1615781151131
"7",18.0323695214909,18.093236783782,35.9661559332281,18.0047164897852,18.062223223164,35.8059335364312
"8",17.9314913272778,17.9356911535911,35.4175513419597,17.9009536949348,17.9214796891087,35.3665076397241
"9",17.8202516756513,17.8486727823928,35.322366827652,17.7836458171216,17.8164106568301,35.1882203288369
"10",17.7631919377167,17.6850352510401,35.1221993875013,17.7395292907785,17.6696414347526,35.0772328991627
"11",17.7127360796069,17.658082656189,34.5439596300324,17.6943463990615,17.6405637388834,34.4942699517975
"12",17.6396950515302,17.602480267044,34.3128753240251,17.6232751352946,17.6002514494644,34.2822409598459
"13",17.5272590964489,17.4971820054633,34.1789520626951,17.5215965801657,17.4834858988363,34.0765935603159
"14",17.4462215201061,17.460976432663,33.9942892225658,17.4044411550352,17.4333497344245,33.9219503563205
"15",17.3587802737375,17.3783021018017,33.7725052873168,17.3488717608988,17.3619595911434,33.6723652244118
"16",17.3399981753034,17.30779720191,33.3452231101798,17.3264557217305,17.2600828074239,33.3218644250632
"17",17.2699442748253,17.1841125301307,33.0630186076241,17.2502547191083,17.1701694136888,32.9872338433235
"18",17.1965014290752,17.156846133085,32.9866512665271,17.1720077845138,17.1334200589349,32.918304855462
"19",17.1766228578247,17.1349684658444,32.9445777852391,17.1333220944859,17.1159558698283,32.8935556578519
"20",17.1073386408648,17.0879177220699,32.8413494777719,17.0734280324813,17.0647722274138,32.8159291507117
"21",17.0470467085189,17.0609377775365,32.6071465373119,17.0260048682866,17.0416780672335,32.5538013236298
"22",16.9434525563757,16.9972920670608,32.4220931173699,16.9221188526876,16.9920195218786,32.3955417266591
"23",16.9289714303208,16.8668754875943,32.2450146862736,16.9117656247516,16.8509187728531,32.2289178943599
"24",16.8468505961141,16.838421068751,32.1555035873569,16.8125827659795,16.8095632214818,32.1528327614906
"25",16.7767867848027,16.7864399605174,32.1247639575499,16.7616300162122,16.7733107571586,32.1144580254295
"26",16.741889852894,16.7684613860361,32.0546525631334,16.7125216945059,16.7333186941336,31.9986172222137
"27",16.6775889208595,16.6042891545086,31.9809588478282,16.6468059221431,16.582963858421,31.9319695672784
"28",16.6336519577661,16.5881429251704,31.9150369103805,16.6196770552942,16.5694273789223,31.8526958660333
"29",16.5851732527722,16.5166884468303,31.6137268580266,16.5637039945155,16.4913791429288,31.5790802895255
