"","test_residual_our","validation_residual_our","train_residual_our","test_residual_our_modified","validation_residual_our_modified","train_residual_our_modified"
"1",18.4063651228022,18.702676689495,41.5130653133077,18.2883540713852,18.4728189722597,41.2817939922768
"2",17.6991299400851,18.0757538456501,38.6256946343054,17.5949317210408,17.9795139054143,38.5792364726348
"3",17.592235055927,17.6194525994663,36.9948215548584,17.5158995301933,17.5783586071082,36.8442301629815
"4",17.465931446271,17.4303471039807,34.6075591394119,17.3802161159265,17.3339281673607,34.6285126901799
"5",17.4079415380863,17.2420739930944,34.1531867336978,17.3387972535444,17.2278210013644,34.1392296443648
"6",17.2316524367766,17.21965369523,33.6221329259534,17.1857630172402,17.1710063560257,33.5265039403166
"7",17.1061907202707,17.1194416723682,33.4073211850685,17.0709581700206,17.0328243561976,33.4003569935661
"8",16.9663972807619,16.8999976307634,33.0750720919122,16.9296372138855,16.8624002495627,33.0529843436793
"9",16.9412664031086,16.8062301091668,32.9708834777334,16.8895013994697,16.7098388230419,32.8915211206755
"10",16.8151862764621,16.6889305501767,32.6142544533002,16.7680126252503,16.6351498590456,32.5936307267969
"11",16.6482982910056,16.6502428881766,32.3170837804507,16.5889632285602,16.6126730408137,32.2260644848578
"12",16.600477444411,16.5142708758424,31.9586286211493,16.5568023235564,16.46980245066,31.9288112894503
"13",16.4570990892779,16.4588365760865,31.8436945163991,16.4377228463977,16.3694172111703,31.7676583514451
"14",16.4250107634176,16.342394516379,31.7628606564616,16.3869676130054,16.301946344021,31.7131948871388
"15",16.3125843822356,16.3149058814509,31.5139908467022,16.2790649362378,16.2636496189084,31.4870659554835
"16",16.2948355309962,16.1464308832635,31.1805009458236,16.2613989783631,16.0767862698514,31.1021456408385
"17",16.1588955194412,16.0547085728098,30.9456540758932,16.1171570007192,16.0031651621057,30.9151963993921
"18",16.0654591574329,16.031259133529,30.8371056693575,16.0219214382709,15.9615983798152,30.8386394076784
"19",16.0122795279897,15.9664373836558,30.7345344018714,15.9753575375489,15.9408804305265,30.7069584111435
"20",15.9982050902444,15.8774090275263,30.6351505788243,15.9594903323408,15.8254071386424,30.5374143180984
"21",15.9346941304053,15.813980851983,30.1890183229511,15.8649591276144,15.7534633581331,30.1487573145168
"22",15.8512945949271,15.7376977296366,30.1052408108379,15.8186039367543,15.6993085062614,30.0576111811156
"23",15.8427221850404,15.7192540823282,30.1004267800635,15.8071256250842,15.6985133101103,29.9748189105517
"24",15.7308217251183,15.6580172031954,29.9482095227034,15.7103872261179,15.5895249255526,29.8844321263142
"25",15.7008671600627,15.5979192335262,29.8044859721604,15.6735152913947,15.573564788843,29.7562415847475
"26",15.6065127476364,15.515859980937,29.6692741485395,15.5746474821295,15.4663238577065,29.632107433923
"27",15.5748764656834,15.4701504726334,29.5543042064648,15.5406711663338,15.4238636807806,29.5271003804818
"28",15.4257388696288,15.3894985979876,29.4263505186767,15.3914134860757,15.3370272378365,29.3889413938519
"29",15.4112337883908,15.3286950880689,29.2680914634702,15.3794127782878,15.2684111086422,29.2149270858773
