"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",1.09799000303728,13.6197634114166,1.09394271718048,12.0569634560119,1.01048991135261,4,1.00905517478872,4
"result.2",0.770693982119426,9.78637487627246,0.772240246449778,10.5874662740605,0.76816253687946,4,0.769567628997002,4
"result.3",0.7768504322465,6.73074300267171,0.778202737943734,7.16593611547195,0.775933765559943,4,0.777076020862721,4
"result.4",0.787930006181592,4.48639231374841,0.789196279618314,4.89030889636495,0.786713650501571,4,0.787973015844255,4
"result.5",0.805056086244993,4.37185362888569,0.805778131918986,4.69595183230343,0.804293820289861,4,0.805002644196231,4
"result.6",0.805189766457714,4.40671915172845,0.805893635817164,4.70530360823564,0.804414224175244,4,0.805103266900849,4
"result.7",0.815731465318266,4.45257448609046,0.81562791018275,4.70732239217432,0.814829514453824,4,0.814753014541451,4
"result.8",0.830220912565098,4.52426282211648,0.830329055753723,4.70670711590158,0.829439697415744,4,0.829584732016288,4
"result.9",0.830212602857982,4.52437397800729,0.830322614189952,4.7060795465917,0.82943101733849,4,0.829578131662019,4
"result.10",0.830208317768744,4.52440572297066,0.830318903479792,4.70579962296102,0.829426672049544,4,0.829574426452504,4
