"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",0.776345369700263,4.45006320710928,0.777418263443709,4.28344079839701,0.775012606499185,4,0.776104670871885,4
"result.2",0.776133351406383,4.34708213725838,0.777421650137512,4.24714751244825,0.774793028830374,4,0.776082677408021,4
"result.3",0.77595575293238,4.41013727858583,0.777433761844894,4.24168360035924,0.774596300695625,4,0.776046140045101,4
"result.4",0.775953323856193,4.41560621191168,0.777488912511223,4.26637556529838,0.774579763527039,4,0.776091247455679,4
"result.5",0.776648078288251,4.61938340216309,0.778253107948843,4.75041108249119,0.775265994599714,4,0.776808788521511,4
"result.6",0.777406398021208,4.5931708017386,0.77908988424446,5.05519730767874,0.775993213748948,4,0.777622947058706,4
"result.7",0.778062062094805,4.62202382856387,0.779703681395361,5.06192834675362,0.776635971525834,4,0.778225417559461,4
"result.8",0.77810856317471,4.69474433722008,0.7797878369867,5.15547317564134,0.776654340366636,4,0.778310612210943,4
"result.9",0.779049419315653,4.75815609850901,0.780655184818048,5.46800559956809,0.777570196617837,4,0.779144062898419,4
"result.10",0.779823773312851,4.81376734850904,0.781350496574913,5.56779475322488,0.778332386384312,4,0.779804389797691,4
