"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",0.888405794390264,4.8090371506238,0.886947882003362,4.48019006672181,0.887589925761693,4,0.886154113560198,4
"result.2",0.850786449449105,4.6238873485752,0.849730928904313,4.22044772419804,0.850144814705126,4,0.849075164336712,4
"result.3",0.839006805309756,4.67494023165169,0.837311057339403,4.28786498227327,0.838207011383097,4,0.83648253070043,4
"result.4",0.836635687836956,4.76513398532879,0.834509287349835,5.29583008640986,0.835773083161168,4,0.833575435249183,4
"result.5",0.829657097461518,4.70285347402077,0.827458656932335,5.5180508882559,0.828690384917136,4,0.826462245064299,4
"result.6",0.825093970561562,4.72490680099643,0.822263053344729,5.48547829396113,0.824143399130583,4,0.821268197932268,4
"result.7",0.820110179038335,4.63933853485681,0.817448293878959,5.37577269896399,0.819134766219514,4,0.816390314277757,4
"result.8",0.819505821015698,4.58856249613286,0.816129118770531,5.14205776947852,0.818437281784735,4,0.815014014600545,4
"result.9",0.818400687341438,4.22789386068296,0.815434671888713,4.87471029321381,0.817333548577289,4,0.814240543747911,4
"result.10",0.816644140046162,4.22970049037314,0.814058880054779,4.86047850890175,0.815466938591338,4,0.812710402649724,4
"result.11",0.816200524221169,4.26380377361497,0.813561427708807,4.84873475315818,0.81492155526385,4,0.81210931871436,4
"result.12",0.814861747404,4.09475016321349,0.812130035405292,4.84188404945044,0.813496553259648,4,0.810583655312327,4
"result.13",0.814575392521406,4.68723582234484,0.811910211364716,4.90323644832259,0.813084101764901,4,0.810266006249593,4
"result.14",0.813912201212746,4.59413962525778,0.811519361628353,4.90153227144948,0.812337020730294,4,0.809768596762317,4
"result.15",0.81364877216229,4.73459872957036,0.811765374301957,4.9550224119235,0.811868869068422,4,0.809860420579268,4
"result.16",0.814579354376564,4.77006759916178,0.812611321612236,4.88179450206089,0.812704651467056,4,0.810595920142145,4
"result.17",0.815121492616761,4.7046760361519,0.813190639293037,4.83052276220835,0.81311773670136,4,0.811120879228889,4
"result.18",0.816018490871067,4.85553469974528,0.814494824676484,4.99185184486039,0.813883298758236,4,0.812186680682447,4
"result.19",0.817112737616746,4.76299378462398,0.81511072362617,5.41573944277701,0.814814135113947,4,0.812657945446912,4
"result.20",0.817722641819008,4.74760843028322,0.815601362157422,5.87167661833678,0.815261411856272,4,0.812966682840458,4
"result.21",0.818387963175986,4.74433987495802,0.816102811210367,6.41072430084007,0.815874879183287,4,0.813357399371066,4
"result.22",0.819360619598137,4.95091075489534,0.816753331945371,6.14174228299753,0.81669370749169,4,0.813881124033536,4
"result.23",0.820495928403606,4.98105007661526,0.818055385833669,6.05907808885464,0.817694083459885,4,0.815067378645934,4
"result.24",0.822644358620352,6.0911121973161,0.820327531309907,6.1977113396674,0.81941051936292,4,0.816847863529151,4
"result.25",0.824149271847299,6.2275976573763,0.822127116868292,6.00520251441823,0.820728320718398,4,0.818523528221382,4
"result.26",0.825996403049096,5.82919502044258,0.824230844545195,6.77653635158737,0.822349366617632,4,0.820336678143385,4
"result.27",0.827765769386514,5.86926171982847,0.82608789319261,7.25797689402917,0.824000477943256,4,0.822067915072296,4
"result.28",0.830016654244893,5.94220530319658,0.828355148080991,7.33441807523918,0.826037554874434,4,0.824186673139243,4
"result.29",0.832166328052809,6.38389235144757,0.830431802171558,7.00603451292458,0.827986131692701,4,0.826033157938377,4
"result.30",0.833833993214518,6.19178733989789,0.832243743095653,7.47649707256586,0.829601748640909,4,0.827627444212987,4
