"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",3.09813439492221,9.87719664233522,3.10243753438347,10.8516203143985,2.41743704433074,4,2.4192523532458,4
"result.2",2.26267935979618,13.3913362422021,2.25853644949908,11.6883459409181,1.8264763697945,4,1.82683851003915,4
"result.3",1.40927484208703,13.42881511337,1.40587060508199,12.9156113590897,1.20842711591952,4,1.20509625486655,4
"result.4",0.837526998785148,8.19987726247899,0.834410933015086,13.0900387037125,0.829699866799849,4,0.826638870009339,4
"result.5",0.817099612076763,9.30551615495804,0.814780877942241,9.74618900424959,0.81453091065426,4,0.812304916311076,4
"result.6",0.827607875437602,7.78022413580089,0.825773193349199,12.0505289858234,0.826055536800368,4,0.823555848869209,4
"result.7",0.830361791977442,4.78638558153731,0.829042953058192,4.51621397009918,0.829441860309188,4,0.828095618507444,4
"result.8",0.846749904433256,6.28120630685758,0.842623892197567,9.0099196581495,0.843106045864246,4,0.838770209088544,4
"result.9",0.848618019781657,4.58118711515884,0.847114661386113,4.23167343021606,0.848043620289335,4,0.846522231724044,4
"result.10",0.84877596062995,4.58047717998985,0.847370024292662,4.22078498698658,0.848202448510227,4,0.846776535417327,4
