"","X1","X2","X3","X4","X5","X6","X7","X8"
"result.1",2.56667423026188,12.1060559412454,2.56598703862357,12.4776556675416,2.01073292184193,4,2.00966733180058,4
"result.2",1.34616382465802,13.8993525800398,1.35216230132648,14.8443612629207,1.14802587667892,4,1.15056976224236,4
"result.3",0.856470117972492,10.7722530132987,0.853735090230843,10.2981131638696,0.843402850072594,4,0.841280331091458,4
"result.4",0.814335087633121,4.90678637773075,0.81190447457526,5.59179076088228,0.812528350811402,4,0.810016022436404,4
"result.5",0.815456607059921,5.58495041465219,0.812844411189022,4.40507335081448,0.814439830809314,4,0.811909928427605,4
"result.6",0.823816057040733,4.31036590438724,0.821772832942304,4.06567201382924,0.823049762804962,4,0.820991876322551,4
"result.7",0.836218399176016,4.60147418746544,0.83465786063925,4.14191256589884,0.835566224048856,4,0.833997612875334,4
"result.8",0.836231138372905,4.60066501713159,0.834705271517254,4.14443053194134,0.835579640190866,4,0.834045125831391,4
"result.9",0.848529378071741,4.58055818248219,0.846928251514063,4.24402429537579,0.847946419185295,4,0.846330000407635,4
"result.10",0.848612950023975,4.58261089092515,0.847035756710259,4.24366036390939,0.848027913515221,4,0.846435678820346,4
