"","X1","X2","X3","X4"
"result.1",0.326493270692587,1.53006069494657,1.998550619488,1.78360571493896
"result.2",0.32146588738575,1.52146182736159,1.80003332102456,2.50851531458576
"result.3",0.32717523937326,1.53815248998456,2.04210570085506,2.51239265003536
"result.4",0.329320206527684,1.49024946365805,1.77172446247772,2.7967487263539
"result.5",0.326539437832312,1.52030248343892,2.13345610809332,1.78298544785748
"result.6",0.3255232390937,1.52519105604063,1.87720831406447,1.26865615387106
"result.7",0.327362589567573,1.51545160520173,1.87166446321801,1.79449788560715
"result.8",0.324262463839487,1.5310795662405,1.92928732128235,1.27422733409023
"result.9",0.326306968603313,1.52309025683736,1.66227321249433,1.27911013981112
"result.10",0.323236955134391,1.50519753225765,2.28249181415038,3.32498205527304
"result.11",0.327383615559597,1.53044340465622,2.37062205033819,3.54501864782274
"result.12",0.324278045572449,1.50511964944064,1.89879478877556,1.77966451350065
"result.13",0.325755283877383,1.53621535418324,2.06756229532311,1.78897669205416
"result.14",0.323107959708659,1.48148830273095,1.83820897674365,0.288650384293344
"result.15",0.327222746157761,1.57160771960239,1.91346595899012,2.18376605656539
"result.16",0.323583495083694,1.48931730800877,2.10602337495296,3.32065639445609
"result.17",0.329657348547584,1.51307241873533,2.00884666154616,1.78490852715263
"result.18",0.325688463425921,1.49918126464746,1.82031939935657,1.78599236419479
"result.19",0.327754470818399,1.56052844158567,1.84888575624993,2.80576833106728
"result.20",0.324828425158386,1.51273049603919,1.83597425647831,2.18056282070947
"result.21",0.329178179799693,1.57094595444864,1.91271878135185,3.06124378297136
"result.22",0.323139131685081,1.52369498717371,1.88296667305981,2.18490469891459
"result.23",0.334813751747884,1.56304668378726,2.00497671234344,1.26501926867287
"result.24",0.327504044601917,1.5135326668529,2.24468338124084,2.50504705125729
"result.25",0.330258619215069,1.5196802727554,1.98309955328396,1.26889873614972
"result.26",0.329077067952852,1.53916535201217,2.13866678125428,1.7925930627613
"result.27",0.320168698509181,1.49223639964555,1.88358890771005,3.32189603739553
"result.28",0.323825043576639,1.50200329861144,1.93060702895282,1.78552657216769
"result.29",0.329300113116817,1.58526479794276,2.06290830242944,1.28724817610444
"result.30",0.328423196782343,1.58969702186924,2.0088805346978,2.18623826035648
"result.31",0.323445391366771,1.57104836615684,1.85770810605658,2.18215998943251
"result.32",0.324880471226671,1.50822067088762,1.94597587944069,1.26849799471924
"result.33",0.328753615687115,1.5929458029094,2.17010386088539,2.17727144069436
"result.34",0.327452862213101,1.52098723047524,1.9334817345057,2.1832921046942
"result.35",0.323683504419847,1.51937140785903,2.25503411616516,1.27883283410463
"result.36",0.327262466995526,1.50436783929126,1.9916721223801,1.79665194280305
"result.37",0.329350043515805,1.53517793048811,2.26113971224627,2.17720020569044
"result.38",0.324318156296546,1.52141068790011,1.69638009881558,1.78592343819386
"result.39",0.324465792350747,1.48949161234528,2.04663392777676,2.17969086809422
"result.40",0.330510407456148,1.51942273603708,1.89857856283157,3.31790562276836
"result.41",0.328118059953257,1.54104387978294,1.92513671908872,1.81365655210852
"result.42",0.332661605078633,1.5579136928746,1.93738716695988,2.80938996662623
"result.43",0.322618307325176,1.4870289756817,1.65435768457159,1.79968687308909
"result.44",0.323548391659641,1.53478323390348,2.05445839810933,3.54854492244883
"result.45",0.326307946937901,1.51133677757279,2.21502667535167,0.220284368079766
"result.46",0.328746815206486,1.52766190678796,2.17341499259407,0.225423531577192
"result.47",0.325540015363022,1.54569907682249,2.03812546167917,3.55174887875703
"result.48",0.321248040689646,1.48333158854805,1.8337629694992,3.07325640159963
"result.49",0.324627478591214,1.50490390023787,1.9654065998801,2.80432534631818
"result.50",0.325126601325474,1.58287424833869,2.24389459000126,0.225636571759048
"result.51",0.323576811713037,1.52806284942989,1.9121805974943,1.78609037663423
"result.52",0.322946898489547,1.55676220816911,1.91105534796446,1.79131704784323
"result.53",0.331167560438548,1.54084295183611,2.00959560046782,0.251639753078477
"result.54",0.321514477041722,1.47260341093912,1.85634641734598,3.55073463255113
"result.55",0.324727411840805,1.51267375191227,2.00376317742846,1.77548943516463
"result.56",0.332834763144685,1.54103200705131,1.86095069018162,1.78937696683121
"result.57",0.323584261049983,1.49123123516386,1.85167808041103,2.1801501110528
"result.58",0.330242775200708,1.55109185202724,1.91954801863604,3.32198101173744
"result.59",0.324549083298134,1.5020537294628,1.92183673515683,2.18036461150791
"result.60",0.325584156041039,1.49237108428195,2.01435619641225,1.77620194144087
"result.61",0.324247875165458,1.46106341444111,2.13793798669436,1.7903170572952
"result.62",0.327105627518753,1.55083995718341,1.95814151848801,1.77812414643228
"result.63",0.330415555040304,1.54756490514244,2.43291268754232,1.78802190089155
"result.64",0.323616125618478,1.50280315442521,1.81721391279444,1.7838984024315
"result.65",0.325048357177876,1.51875106078132,1.92314939304663,1.29435166321894
"result.66",0.330529946996979,1.54748245303458,2.12776206795456,2.80157470998164
"result.67",0.330740430617205,1.50994419755517,1.99021214618527,1.78311401652571
"result.68",0.33062015414499,1.60223464138665,2.17597515050493,1.27163913984876
"result.69",0.326449356157021,1.51991010230285,1.76256374773517,1.28374659963531
"result.70",0.325091359627089,1.52977298460501,2.03545740351131,3.32302523803538
"result.71",0.326133537059698,1.49435304538862,1.78034596242911,1.27286459108584
"result.72",0.323700667537044,1.52575237311806,2.0168952215315,1.26830674362379
"result.73",0.327201341246196,1.53150203884216,2.23881376694366,1.78564590906853
"result.74",0.325779526091127,1.49682835309084,1.85711476437731,3.7649424349145
"result.75",0.32789553823627,1.52791858209262,2.01058979175251,1.78637189630089
"result.76",0.326424226514748,1.53311847632036,2.26905905725016,1.78314272102027
"result.77",0.328987577463979,1.52969017316791,1.92708764429145,1.27547513773971
"result.78",0.326136155807259,1.57315845892521,1.9061068420717,3.54909065575878
"result.79",0.327318688737497,1.531227170588,2.37761283861881,3.06932406710076
"result.80",0.322661304545743,1.56687003905583,2.48272359534797,3.55008580956641
"result.81",0.327755304860364,1.51205976624577,2.1339019823793,0.255780898602581
"result.82",0.324159285725318,1.49027809263385,1.83686562190453,0.264687630794078
"result.83",0.326446846213989,1.5184759049326,1.87314179628715,1.27571371523044
"result.84",0.325904137444159,1.49846246081376,2.10679083178898,1.78420217735894
"result.85",0.328817198331292,1.5687320191247,1.8579173723531,1.27961238934755
"result.86",0.323316124772784,1.47868127721548,1.71467819800869,0.225606312242539
"result.87",0.330670294756436,1.59724599744356,2.22962193916213,1.78389766937774
"result.88",0.326791945669363,1.50459666729866,1.8295198043302,1.275927557939
"result.89",0.330970496636162,1.5742989886518,2.12365759937843,2.80912341529214
