"","X1","X2","X3","X4"
"result.1",0.433210200064688,2.70936165617426,2.66165405366919,3.04363131952296
"result.2",0.441033630634994,2.7917678891942,2.79956040602125,2.76435784034387
"result.3",0.433088467328746,2.82229471716396,2.97406003766435,3.71188549746655
"result.4",0.432814876818774,2.74261809532027,2.72258192284575,2.14188594802494
"result.5",0.452712462672865,2.88059422108219,3.6172945980969,2.15612914010559
"result.6",0.435877873581269,2.80209960818653,2.78599960738664,2.14393767388245
"result.7",0.436076460641555,2.75933638132339,2.5258309207759,1.74129835120583
"result.8",0.43961615668869,2.77656543266637,2.88017358916429,1.74251551230009
"result.9",0.433669601465109,2.75407734190311,2.78358232226804,2.14651913756824
"result.10",0.438744269460276,2.82110267633502,2.7726598511752,1.27437949041234
"result.11",0.434892746286626,2.78799094649317,2.85616124090495,0.282891927479071
"result.12",0.437129965379995,2.76061124708706,2.36960440266325,2.13697710427311
"result.13",0.437765036013959,2.74164528944552,3.22162139391131,1.25620245592918
"result.14",0.43598443974875,2.74302413568001,2.7378574785084,2.16212327234652
"result.15",0.438318640666572,2.74601374848189,2.65718785979205,3.51426107874543
"result.16",0.438880638734346,2.82556121770332,2.3609816250291,3.2860371760652
"result.17",0.438627626174906,2.72731340781397,2.66292129122998,2.18334300860835
"result.18",0.435917414327994,2.73225210753519,2.49531931159457,1.73429945207883
"result.19",0.436070345168213,2.71659069606394,2.5047965837912,2.15308929135197
"result.20",0.435969973633243,2.78301548980353,2.66121086272623,2.1438426696958
"result.21",0.429291897363072,2.73399141866557,2.57649747876587,3.51656898076821
"result.22",0.434722218716587,2.76335441868686,3.14373818879794,3.28322333044734
"result.23",0.431349682381426,2.77890521362567,2.67375253238162,1.75107689352022
"result.24",0.437390960257209,2.79291337226859,2.77279820508893,2.14700481998636
"result.25",0.434978500140189,2.74715127605422,3.08707837052011,1.24780597995659
"result.26",0.435417696297503,2.79144009531631,2.83199813381746,1.75344321420434
"result.27",0.440312266101627,2.76822703820139,2.79851321951372,2.4825139197783
"result.28",0.439071651861049,2.76677610737485,2.51042326970484,2.14709328045792
"result.29",0.435883238864489,2.80643720796079,2.76786366608586,1.75536132629398
"result.30",0.436248363521653,2.76162202262059,2.7230440611515,1.74811665527289
"result.31",0.436971717805498,2.78473847993068,2.95903704939237,1.77192662590203
"result.32",0.435382099674942,2.85345521525785,2.609604666119,2.77365567444698
"result.33",0.432533393475538,2.7428015740941,3.53191575635394,3.51113900293486
"result.34",0.433099997899521,2.77838765379132,2.57827751101323,1.76002191865377
"result.35",0.433717817381314,2.73608935802646,2.93721316003049,3.49877859911051
"result.36",0.431934442285811,2.73390259332699,2.51816167862914,1.25551547048795
"result.37",0.434470448825307,2.75839383175429,2.59422673282567,2.15238724922653
"result.38",0.442134143645469,2.8074334291905,2.79126881572113,2.15611491913449
"result.39",0.435649164191549,2.69031439279813,2.70665284806875,2.15633789085122
"result.40",0.439983040009371,2.76908841545556,3.69057833246794,2.15485158568393
"result.41",0.432755718256418,2.73112578180851,3.22703257005472,1.75785700936106
"result.42",0.438497083139563,2.764942229525,3.0028833893903,1.74617317618905
"result.43",0.438733665803143,2.78837030395954,3.13976450184832,2.48467005724196
"result.44",0.438256439429992,2.806131209513,2.69021105594829,1.27599868460167
"result.45",0.447649970658915,2.77411742311739,2.96541863500112,3.49663882834148
"result.46",0.445426855564788,2.80137955751209,2.74184799913923,2.74716602125775
"result.47",0.434563386314463,2.74176708950657,2.70206347527466,3.27738830276344
"result.48",0.440589024289679,2.75107701163663,2.75597473959194,2.77536437119315
"result.49",0.433802756360151,2.72244165406862,2.79884261851672,2.14854123980686
"result.50",0.437573093805214,2.78985899350523,2.40109776196678,3.0451687567975
"result.51",0.434009682664358,2.828492691386,2.89295875027442,1.75005145054402
"result.52",0.435429805464273,2.78420462703498,2.85141491155813,2.13190881909017
"result.53",0.44140630185107,2.7652481111978,2.59086800959084,1.78461592753413
"result.54",0.435710671751308,2.77253065128804,2.50019548297661,2.46384829383859
"result.55",0.438380078971089,2.78210947405627,2.96804780830914,1.26102784174045
"result.56",0.433005095058328,2.84474433182451,2.47276686117096,2.76840494534684
"result.57",0.435718387205609,2.87835426261482,2.56223955761119,2.15548950568471
"result.58",0.434055935602832,2.85454148527913,2.60669525306495,2.7880446637233
"result.59",0.437222663803171,2.76010049591216,3.66924852160367,2.1345933913848
"result.60",0.437165829149269,2.72907161593177,2.72534402563842,2.14989320467751
"result.61",0.435542926424953,2.7351928278679,2.73551638475344,3.28341532138284
"result.62",0.448017509790133,2.788973556694,2.75868032622865,1.25872682578595
"result.63",0.435784624639367,2.78379332356096,2.65594302473981,1.74723234643975
"result.64",0.431893027078535,2.7389955289955,2.49802214409699,1.2480240055437
"result.65",0.441773281993602,2.82133354976209,2.67944337111403,1.23681279276909
"result.66",0.433308341040429,2.77257081905238,2.67655843900154,1.74528193963155
"result.67",0.432804295259431,2.76371597509098,2.78581338814374,2.15765949281143
"result.68",0.43452614977994,2.77755524729369,2.9055699104975,1.76002295077154
"result.69",0.438187178267244,2.83318385544707,2.62229528674211,2.77660612160578
"result.70",0.43348599772931,2.83860696151906,2.56629514307919,1.75109678056238
"result.71",0.435238789090801,2.78904450882495,2.90412135127057,2.45845363338314
"result.72",0.437313153524751,2.74853245697335,2.63799555845989,1.75409062087987
"result.73",0.434373571784573,2.75179809778223,2.52594354628677,2.76878604010657
"result.74",0.435476506232122,2.75365747990052,2.54714185911273,1.77241139284073
"result.75",0.441287111718429,2.79488160545593,2.8973348366237,0.29191817258112
"result.76",0.440161889132953,2.7995465622652,2.77621598612888,2.45587772884961
"result.77",0.4346160897293,2.7337119038309,2.73651687209202,1.24345690619286
"result.78",0.43580330451299,2.75955985888284,3.05705029934583,1.76069677480693
"result.79",0.435721159815183,2.78393429034863,2.63785289068349,1.28357270596576
"result.80",0.454709525232749,2.85244225062757,3.62708302093398,2.15007329730437
"result.81",0.436215130497237,2.76907199485781,2.68968936742984,1.77394849689895
"result.82",0.447580857524382,2.80186303227687,3.1139474092063,0.314112625507129
"result.83",0.442090211387837,2.76726876696208,2.65837560121023,2.12256750344892
"result.84",0.436940010859665,2.73698379661453,2.76114422141293,2.15173176276789
"result.85",0.430720650503433,2.7517285475816,2.57283413965635,2.15065805349002
"result.86",0.428369428177945,2.65940662393803,3.07921615872909,3.50116759612882
"result.87",0.438542507524696,2.75094683692573,2.63190128926243,2.15280972981528
"result.88",0.43697448956828,2.83331233215878,2.62318685684773,3.50562680586354
"result.89",0.43833108986265,2.77927456088442,2.44561612905583,1.76649711099002
"result.90",0.435562649406065,2.73873148219538,2.83327421658242,3.04087610049358
"result.91",0.447839889625627,2.86107714718906,2.78327251388242,3.04425915245387
"result.92",0.439663211387854,2.88256342862237,2.52449130946996,2.77778001120646
"result.93",0.433479110629689,2.77916939992854,2.60129998001139,2.47376133138903
"result.94",0.436511860991291,2.75933794675968,2.63329108903086,1.31281522755121
"result.95",0.432649855579846,2.77719615427097,2.66863870164512,1.75017939154785
"result.96",0.438322329242382,2.84112506042155,2.48514172309694,2.15416411108028
"result.97",0.434062274695821,2.79342941853408,2.63999175707618,1.74440636748704
"result.98",0.432335147873675,2.7215202196332,2.45225849295703,1.74939280406514
"result.99",0.439157051311039,2.78879034144606,2.72089950423403,1.77072347979715
"result.100",0.433864998565125,2.7222933977062,2.50000631587755,2.15609311379079
