"","X1","X2","X3","X4"
"result.1",0.743278237091883,4.82280134930178,5.30469763179252,1.73581858315525
"result.2",0.720467043677092,4.78063739333496,4.6435577037955,1.68171838252358
"result.3",0.750390172403731,5.00445705149637,5.17563356464702,2.48693898032334
"result.4",0.727698789495962,4.8211180552049,4.35610542224594,2.39830356581635
"result.5",0.750809910042325,4.99859588113722,4.8023147105748,2.38713190136916
"result.6",0.72012710791411,4.84698029580531,6.34727115397237,1.75522604093668
"result.7",0.752273044071233,4.86393560770216,4.9153559740878,2.35285226125773
"result.8",0.751758268415092,5.13605717002158,4.99484628401772,2.79359843240913
"result.9",0.747194222780198,4.8911376490388,5.17391904138048,1.6689232247305
"result.10",0.752799188996257,5.06850879317296,4.73062350900428,2.88567961084496
"result.11",0.758323149704708,5.07679975931865,4.66547254250057,2.78565180432973
"result.12",0.734688396795858,4.81103235682752,5.47948146048868,2.30051340322024
"result.13",0.759937201149322,5.27757493309494,5.33878344117296,2.4174862112055
"result.14",0.727160146781933,4.7186700822523,5.13251676706295,2.86468978008789
"result.15",0.761311033061764,5.32867754079426,5.40796653748441,3.2689411575856
"result.16",0.721501576122936,4.83297638622948,4.66232364518413,3.21462203751106
"result.17",0.749150588631338,4.87965723862091,4.42026815063028,0.638146972618161
"result.18",0.748962506541525,5.0449128168535,4.88484116259047,2.82925475600593
"result.19",0.739079332804017,4.84334028092546,4.61383567590515,2.40869666365441
"result.20",0.728621381411605,4.88131375432385,5.07749127803027,2.85219753540953
"result.21",0.751652488015266,5.01447137186059,4.28997366922996,2.49526707471463
"result.22",0.747245408358539,5.07319788840215,5.59333364288395,2.34052047447612
"result.23",0.734294439621911,4.81100569257664,5.02102220987554,2.35596244658225
"result.24",0.758920877369894,4.99610959258735,6.01977325301278,1.15380414106758
"result.25",0.74645502369061,4.97911362095427,5.25092092564881,0.766938706473942
"result.26",0.751841200307406,4.93306353157409,4.76802163746215,2.34221959599166
"result.27",0.727095192271361,4.9096270712028,5.51018054549508,2.3477265197831
"result.28",0.751746103607839,5.06119860009588,4.64203892119076,1.88585239824329
"result.29",0.747986240603326,4.79287039330296,5.72009479568061,2.84038131881677
"result.30",0.748128311143165,4.99632779254636,5.54460866752696,1.9313790809006
"result.31",0.738878206515354,5.10564244276354,5.09796471794485,3.23536722629716
"result.32",0.761782306734604,5.14056878569301,5.16159900333663,1.80039370320904
"result.33",0.751640901854399,4.9491498971808,4.32701054149946,1.70997624253046
"result.34",0.740953363675015,4.97031883767997,4.81373269594728,2.37413131251566
"result.35",0.740842663187289,4.80720189630178,4.31043854255538,1.78125110860439
"result.36",0.739331937396746,4.95776507589163,6.24234172756029,1.75171858159056
"result.37",0.7691799703325,5.39806533309301,5.26123375286612,3.00452097940658
"result.38",0.733961974996916,4.88022762088941,5.23571386979962,2.33442497068396
"result.39",0.752172472057612,4.92538261934944,4.60015802972658,3.28578700018246
"result.40",0.746039447244363,5.06709567685705,4.89819261535596,1.19563970774633
"result.41",0.735172386733502,4.76098504190421,5.64552015173058,2.86991666748976
"result.42",0.742101289194152,4.85354154815583,4.36538808100095,0.790416079022782
"result.43",0.749839488756996,4.88759798781137,5.14055574222147,2.45489144334234
"result.44",0.722812158454557,4.94233520513779,5.54817454223483,2.47227924719391
"result.45",0.733849528426203,4.78416895396398,5.48435847702666,2.86913509508853
"result.46",0.743762782108571,4.77337269334042,5.182616631569,2.8709860303156
"result.47",0.753456510007347,5.13615433250028,4.69500933403597,2.35606600937358
"result.48",0.747875426857985,4.99460927470066,4.52413970280119,2.86570859720162
"result.49",0.748930916980184,4.91733591720803,5.53999452334732,3.68872794582465
"result.50",0.752004417770102,4.96662971058943,6.43427335754311,2.29680469348288
"result.51",0.738274431448341,5.01058258101396,5.34862424822398,2.3676201997642
"result.52",0.745356425687833,5.01667615271978,4.86163545234991,1.7278608635898
"result.53",0.752146556166919,4.79101057496349,5.06346624009141,1.86561451160115
"result.54",0.742064455552027,4.9095680679235,4.86608295354653,2.32829619996619
