"","X1","X2","X3","X4"
"result.1",0.356477547327802,2.62966870305983,2.56738133149217,3.02029378249536
"result.2",0.355386434920282,2.59918002883172,2.25499303094418,0.466582637853441
"result.3",0.349947000762567,2.57510387396452,2.07068070542471,1.75401388709859
"result.4",0.368104350929363,2.66019750194575,2.57710301338658,2.46806670010101
"result.5",0.351817251557511,2.56822609478609,2.12551460195765,3.49015532070776
"result.6",0.351139780894019,2.62007409341387,2.26025029550711,2.47569344607179
"result.7",0.35109433245027,2.50845659840603,2.58491314474553,1.76604101434921
"result.8",0.354935772967397,2.63777858263711,2.09330909437455,1.75356565800984
"result.9",0.356748183959847,2.62729725472031,2.21428872192504,2.4588136659102
"result.10",0.346706633954085,2.54504262317898,2.80019360375826,2.47501760733512
"result.11",0.353172927759155,2.57758815684377,2.30612832354797,2.46986821098599
"result.12",0.353437909029292,2.60012284150396,2.25165401621688,2.47967611380017
"result.13",0.357993884778236,2.6337123167277,2.28542534271183,2.48020502862649
"result.14",0.358352382923443,2.54674077982111,2.38145302982308,3.46755050124708
"result.15",0.362305118282243,2.71998300177158,2.29513056358355,3.49206609793326
"result.16",0.35491960796622,2.61671230259591,2.3368625386103,1.76419702858218
"result.17",0.352716376880433,2.63343277870216,2.14994845140907,2.46704877651954
"result.18",0.357894991605546,2.56358763111749,2.43343058190332,1.74564790305135
"result.19",0.351597452612671,2.54453506249016,2.39337038795956,3.01541507398968
"result.20",0.355629947117945,2.59392691169387,2.33041897656611,1.77840399253749
"result.21",0.366553417666176,2.61242341754589,2.20011510167822,0.296761740577243
"result.22",0.349182337490656,2.57717561011285,2.10693134002596,3.02583645388711
"result.23",0.369591043349253,2.61128796806056,2.93605253071972,2.47283931825508
"result.24",0.363096058171623,2.69288338525719,2.12506889700971,1.74036195698693
"result.25",0.352763447777216,2.63958088084698,2.21604157249051,2.47732585429552
"result.26",0.35303466762033,2.58701969699495,2.16611145701682,3.01394447210597
"result.27",0.351816497254888,2.53396912557801,2.20262640841521,2.46331797683811
"result.28",0.356547310979647,2.58624072411503,2.41365601590721,2.47427985163658
"result.29",0.350254661003587,2.56298902951174,2.28126314256554,1.74600863398662
"result.30",0.352421103025311,2.56036934191761,2.29541012315748,1.75569149747118
"result.31",0.34782431987859,2.51380993180625,2.29242444118129,0.471539257984939
"result.32",0.352645384993079,2.61098417629062,2.34768028796988,1.76110376948458
"result.33",0.355367520805667,2.59168906139784,2.18700332831794,2.44504092790455
"result.34",0.516384124877509,4.34063722367709,5.68042086509764,2.44390002273821
"result.35",0.354283210293358,2.54704705507794,2.0786087564925,1.77666325695613
"result.36",0.352389216668495,2.73606331626901,2.15099763552181,3.88514417122558
"result.37",0.356391461967547,2.56982774281531,2.08718045453706,1.74904273075746
"result.38",0.350121644773641,2.55002575606692,2.10170104851975,0.286686390469183
"result.39",0.348001932458372,2.50531223838174,2.48187994246007,2.4577579434452
"result.40",0.354774365754993,2.5881335539102,2.17706307630877,3.49657567646021
"result.41",0.358077829186151,2.63245750589649,2.0405014832963,2.49345056053155
"result.42",0.358666532893999,2.65000782912114,2.3670535657906,1.7521705553782
"result.43",0.360275639213184,2.58137609202665,2.12116888735395,2.48426418813374
"result.44",0.361699094231193,2.64859572234442,2.43855860997643,2.4801100138964
"result.45",0.352523429434377,2.58578393112299,2.07876342877138,3.03955122717069
"result.46",0.350031344634281,2.56674590681672,2.70916887600685,3.89069805510179
"result.47",0.355849376492589,2.60457739309076,2.84942424070829,1.77022564963635
"result.48",0.356738986689168,2.61272606915613,2.2975816008877,2.46077475946731
"result.49",0.358286302947495,2.6886154854758,1.98854790628827,1.741477317254
"result.50",0.357966434652573,2.66212370887398,2.12829063584106,3.0131482041865
"result.51",0.356118460864567,2.5960723826608,2.13324521179296,1.74067172466968
"result.52",0.3506409203118,2.62811568952572,2.10076601205048,1.74326799079357
"result.53",0.35537954089932,2.55967626119707,2.22512239771307,0.311082061896545
"result.54",0.345323475208266,2.49455616917568,2.18309783731051,2.4503437637575
"result.55",0.3525813401478,2.61436104592328,2.47219310541082,1.75228335241434
"result.56",0.363488050698375,2.58184853487432,2.61374251840833,2.4808085386993
"result.57",0.35221668689092,2.57603260814941,2.01602693657168,3.4889551744364
"result.58",0.355302683740928,2.53887192622085,2.37678288501937,3.46371611485608
"result.59",0.352602763033794,2.58650787878568,2.44774526532502,1.7655510192054
"result.60",0.355737928517802,2.61903062456972,2.33056895032464,3.49717659384769
"result.61",0.353529500363982,2.60656117314128,2.13900952843506,0.349808469977232
"result.62",0.355544311761173,2.51913503081624,1.96423806151242,0.397444233079682
"result.63",0.354181110799095,2.51349504545458,2.22808468697103,0.392045287129253
"result.64",0.357547236082888,2.6186939033151,2.27335534621685,1.77385830561585
"result.65",0.354958616214338,2.56429422615224,2.37656146191203,1.74944038241678
"result.66",0.353483608175163,2.59872975362407,2.0875646288389,2.52326031722166
"result.67",0.352406318974277,2.60071346153597,2.46070519023352,1.75482884438135
"result.68",0.363577634938728,2.6357790954721,2.3253503869717,0.518699862392253
"result.69",0.35384197081403,2.58922598453598,2.41402933061795,2.45745467687053
"result.70",0.361694523185753,2.65033620355694,2.26544985378221,3.88870651211672
"result.71",0.356573659241987,2.58634030993173,2.16745823034163,3.01028733909883
"result.72",0.361250208174357,2.60955809338574,2.66112389075363,0.265493138200965
"result.73",0.354838666146006,2.54875168050176,2.21129106189345,1.74600438172771
"result.74",0.349584805604404,2.5258150370534,2.30392285941681,2.46462788847582
"result.75",0.354718117084795,2.59993606525102,2.21527731301018,3.88963040849188
"result.76",0.359917431088183,2.59066595001418,2.27000887129688,1.75851432381151
"result.77",0.353875302933151,2.52893246367481,2.02371985392229,1.7547231977359
"result.78",0.356243942795841,2.59821964841197,2.12634188732302,3.03350809405776
"result.79",0.352017230530602,2.48797950582607,2.26208023783086,3.0222430492706
"result.80",0.362046951302646,2.64295904590744,2.17879672717152,1.77398706537803
"result.81",0.349699636386936,2.57503826770249,2.99957940016687,2.4858150958946
"result.82",0.348993993252936,2.54025316896243,2.4553994926783,1.74982330658856
"result.83",0.351728286069958,2.56686569197969,2.01259742773343,3.47396179267291
"result.84",0.35964924236738,2.64070287774442,2.10201101281705,1.76162556056548
"result.85",0.352847689314735,2.59944580179057,2.61359044831345,1.76429854736048
"result.86",0.352547468508331,2.55908096902371,2.11410893506628,3.01998673648883
"result.87",0.356237982481283,2.59527981231459,2.43083877556975,1.74858518208698
"result.88",0.35540095755588,2.62426787036326,2.2786117416923,1.73666979726717
"result.89",0.358672199629034,2.65727271774994,2.75643503448758,0.586868322639362
"result.90",0.354096095615371,2.54152165479325,2.30142074900221,3.48564381989082
"result.91",0.349968690640326,2.49712760776534,2.3410630260031,3.89609812164891
"result.92",0.352056639822047,2.58621242891387,2.33181063273303,3.02410032079836
"result.93",0.35789499830938,2.57562405782981,2.15368926863543,2.46831859702114
"result.94",0.355185644850273,2.56216667461815,2.49528042437618,3.88532339862625
"result.95",0.352009589709691,2.49439242958681,2.06469597470506,2.47037667583419
"result.96",0.355511658234276,2.62708872203148,2.08469953853469,2.50983940890146
"result.97",0.348025133189731,2.54090777393547,2.2088928038653,2.49960152808799
"result.98",0.350005145904699,2.57617557272145,2.24343996127604,2.46301103038409
"result.99",0.356091498958378,2.57922879531397,2.44656070044573,3.46530072157193
"result.100",0.358480769984066,2.67796349505642,2.22903597766816,2.46902403830124
