"","X1","X2","X3","X4"
"result.1",0.369282079451138,2.81461080325241,2.64338871083611,3.02534229998546
"result.2",0.364934512256344,2.77998278856534,2.66821518604448,0.340549168144541
"result.3",0.363549827068371,2.73620962718171,2.25605209964112,2.46309475153161
"result.4",0.374452332554026,2.8105821046449,2.48930825177524,2.46698211363442
"result.5",0.368309344507865,2.73821880220555,2.90212914964977,2.48954883807385
"result.6",0.367541958982755,2.8162945013058,2.34799903132278,2.4772065784017
"result.7",0.368846630557071,2.77828925981066,2.50300887813822,2.46246567722957
"result.8",0.368274819520073,2.78541289416032,2.65827318386436,1.75099955562344
"result.9",0.365892838415748,2.7471117009968,2.49512792927491,1.75619212011763
"result.10",0.35676751984313,2.59848298096972,2.5281098159588,1.76825540043199
"result.11",0.367106463677613,2.71467678911676,2.9511008211801,2.47069529609189
"result.12",0.36706971205778,2.73069970697867,2.77627094650051,1.80004444870129
"result.13",0.36941316106319,2.73948155881968,2.3387574087282,2.47922872637356
"result.14",0.371856846239307,2.75322544720192,2.22922616508038,3.47651715545942
"result.15",0.371123889418744,2.79019702817048,2.41450674245457,0.285073479604005
"result.16",0.371938383588606,2.80674756935101,2.28859385061005,1.7703264528502
"result.17",0.36655427028869,2.85346393077702,3.14303448845728,2.47103276803371
"result.18",0.367036849595922,2.71066983194972,3.10156208831597,1.75879771915519
"result.19",0.362541354121023,2.70938240720205,2.41726991038846,1.76483509619355
"result.20",0.368838983900569,2.74248700259298,2.26999769562688,3.49946521168733
"result.21",0.376832094563276,2.76574264756836,2.35556382541182,0.273114268920789
"result.22",0.362754220605722,2.78541863093493,2.7692993507085,3.02669012135066
"result.23",0.368404223495862,2.75095415337047,2.37872451139253,3.4828741068739
"result.24",0.375299170262651,2.79779718604685,2.40796438500428,0.327647357292114
"result.25",0.364349067305995,2.74640392616309,2.54721649357119,3.02251170273532
"result.26",0.364851750147511,2.70236583824167,2.48159065710773,2.47202903826146
"result.27",0.364341261044654,2.67254746751507,2.34600432169378,3.48323674528062
"result.28",0.36939062748518,2.73947483192325,2.35372315176225,2.46502295380165
"result.29",0.363284833614962,2.71364369902449,2.40937047652375,1.75150465627296
"result.30",0.363412486459512,2.68799339298759,2.31864700707747,3.01672688245316
"result.31",0.363456583850617,2.73095027984618,2.55404205899736,0.386213247872597
"result.32",0.36438198644605,2.72273107587224,2.49734536417024,1.75651280854599
"result.33",0.368696406081814,2.7437393796443,2.24182422043794,2.46277959015019
"result.34",0.367949673050998,2.73203981029302,2.49230180946262,3.48981972185145
"result.35",0.367427238640423,2.76020064182195,2.20107850150643,1.76871418074887
"result.36",0.369131021891599,2.91900944930197,2.39903057954758,3.0324788040487
"result.37",0.36775884786823,2.76150508099199,2.30461257397816,1.77767492035453
"result.38",0.368915163014285,2.83077960684084,2.30447140276516,0.481477853455318
"result.39",0.364730088910031,2.71082092512812,2.71095404093721,2.46117355254357
"result.40",0.368408934733389,2.74971645795227,2.34280805853697,3.03657352931748
"result.41",0.367365382205938,2.81177774376331,3.2911827954329,1.78091513749914
"result.42",0.372171980200419,2.86409172031204,2.76959672897178,1.7605537770858
"result.43",0.366958779708961,2.70793136377773,2.2821065388528,2.47101901669461
"result.44",0.371541396123756,2.74422115894975,2.61085915100386,0.205206117746606
"result.45",0.368122281807808,2.75925425269554,2.27902801915313,3.0184894056975
"result.46",0.363124277185388,2.68494092373609,2.59284128082446,2.46285301074638
"result.47",0.367325311509669,2.76160930283064,2.59600064928122,1.76560599587164
"result.48",0.365555731325986,2.70804710561217,2.08476446751207,1.73779947930044
"result.49",0.370768924929493,2.82693251735752,2.05331937964493,1.74667790002676
"result.50",0.369170282758727,2.82824988387395,2.36856559278862,3.01951362633983
"result.51",0.370271090321118,2.8302349458936,2.37520031868696,1.74534956713917
"result.52",0.364346775730548,2.75161216307973,2.35277212201502,1.73750784634016
"result.53",0.369337310499616,2.71182344858868,3.16265100048089,1.7578625896216
"result.54",0.356351461789692,2.6364551226104,2.15477343102946,1.7532114170833
"result.55",0.362982881671852,2.72388788984017,2.88674222365642,1.74070936321467
"result.56",0.373902166740386,2.73902848773151,2.43016887387142,3.02666961896449
"result.57",0.366224536858081,2.80491240747955,2.26247485387664,3.48767092884432
"result.58",0.363980854351873,2.69754131643431,2.90063038708894,2.47869691589981
"result.59",0.36662024699128,2.70823711209582,2.91864840116128,1.77300734390626
"result.60",0.37194259578067,2.78262388715921,2.45886606616616,3.497113677015
"result.61",0.367512601058616,2.77185852184784,2.31971115982803,0.382898699839296
"result.62",0.368819558225468,2.71127076790189,2.395093776782,2.4559289073955
"result.63",0.362903434849585,2.64494001405784,2.28100570197266,1.76180680033185
"result.64",0.370038103737271,2.70782570940459,2.71570915838447,1.79369659260561
"result.65",0.365333044999166,2.70255767708706,2.63932380071894,2.45022380838818
"result.66",0.365983832991644,2.79277857164578,2.92770479047254,2.51547723428027
"result.67",0.360299168284184,2.75182466093893,2.39253182961592,1.75583049920891
"result.68",0.376872370262804,2.7712782505887,2.54039937480942,2.50915945549865
"result.69",0.363473738279621,2.75457672969963,2.25897195514039,2.47328793974498
"result.70",0.373689371814992,2.83784037375661,2.43739494362976,3.89179219047345
"result.71",0.369822091834461,2.78375096481718,2.50608483408513,3.00407065713945
"result.72",0.370587348204211,2.77031658889782,2.42786055854234,0.412536468314106
"result.73",0.372986760442883,2.76840920773153,2.94159921586752,2.45625931311941
"result.74",0.365556553991186,2.68812312810695,2.29323487878518,3.48736793823417
"result.75",0.368266679219462,2.74003055003179,2.57956082581115,3.49759720448594
"result.76",0.371594757794257,2.72503436586408,2.90923047918223,2.44644448083648
"result.77",0.36891874088651,2.73095535714075,2.51641750779925,1.76592211899926
"result.78",0.36798405467253,2.76094815996837,2.37433950465752,3.03117968814028
"result.79",0.36343161286743,2.69853940785494,2.54129515769199,3.02614815214957
"result.80",0.375065540058312,2.78029942450374,3.48651774443487,1.76509177539137
"result.81",0.365773439583102,2.73253234957453,3.84519796244017,3.49513285010875
"result.82",0.365189129049561,2.73933555424964,2.64168058446265,1.7524723639302
"result.83",0.36405599846285,2.74952259890699,2.21980331899817,3.03146155945735
"result.84",0.373074520729849,2.80578262481243,2.59078520930126,1.75842873209049
"result.85",0.366336672340369,2.75607391581786,2.75816796658961,0.399769995962194
"result.86",0.362898050676154,2.73784379740934,2.92004084757281,3.0183566106397
"result.87",0.366588203402996,2.7943217343438,2.58681264901313,1.76563715351852
"result.88",0.368987444562139,2.77957590707642,2.46962495428793,1.75420017111222
"result.89",0.363909800938812,2.69203076750962,2.46471741387144,1.78566598489142
"result.90",0.366855923765411,2.72846205057332,2.10308197408094,3.48505665641476
"result.91",0.368154667375191,2.71404333349779,2.60962666243555,3.48084214546591
"result.92",0.364769252679654,2.81128938491991,2.40843539477019,3.47150839956016
"result.93",0.36923569529923,2.76885718424866,2.36620786080441,3.01132753380514
"result.94",0.368688953325534,2.74934659407888,2.82466127740692,3.48480464358277
"result.95",0.367600148739187,2.73455097325445,2.44819019984258,2.47084497774888
"result.96",0.365002415620376,2.70612460687033,2.16941040474665,2.50952202580626
"result.97",0.363447828304443,2.74977044143576,2.46353113618367,2.49860440519866
"result.98",0.365236131899224,2.73793820303727,2.53990432078668,2.47148620570371
"result.99",0.369127869512195,2.78168908630572,2.34506971276604,3.47925341134799
"result.100",0.371241697300072,2.85044775067762,2.58028038141023,0.438897578930793
